image_id,object_names,object_ids
199,['sandwich'],48
199,['spoon'],44
199,['cup'],41
199,['fork'],42
199,['bowl'],45
199,['knife'],43
200,['umbrella'],25
200,['chair'],56
200,['cup'],41
201,['car'],2
202,['boat'],8
203,['person'],0
203,['motorcycle'],3
203,['car'],2
205,['car'],2
206,['person'],0
207,['chair'],56
207,['couch'],57
208,['person'],0
209,['toilet'],61
210,['person'],0
210,['bicycle'],1
212,['chair'],56
212,['tv'],62
213,['bottle'],39
215,['person'],0
217,['car'],2
217,['truck'],7
217,['bus'],5
220,['chair'],56
222,['car'],2
223,['chair'],56
223,['vase'],75
224,['car'],2
225,['handbag'],26
225,['car'],2
225,['person'],0
225,['truck'],7
225,['bus'],5
226,['bench'],13
228,['chair'],56
228,['vase'],75
229,['person'],0
229,['car'],2
230,['bottle'],39
230,['vase'],75
230,['fork'],42
230,['bowl'],45
230,['orange'],49
231,['car'],2
232,['chair'],56
232,['tv'],62
233,['clock'],74
233,['bowl'],45
235,['tie'],27
236,['car'],2
237,['fork'],42
237,['person'],0
238,['spoon'],44
238,['fork'],42
238,['bowl'],45
238,['wine glass'],40
238,['knife'],43
239,['chair'],56
240,['umbrella'],25
240,['motorcycle'],3
243,['car'],2
244,['chair'],56
244,['bed'],59
244,['book'],73
246,['car'],2
247,['chair'],56
248,['umbrella'],25
248,['person'],0
248,['car'],2
248,['bus'],5
249,['couch'],57
249,['vase'],75
250,['car'],2
253,['car'],2
255,['bench'],13
255,['person'],0
256,['chair'],56
258,['chair'],56
258,['keyboard'],66
259,['bed'],59
261,['car'],2
262,['person'],0
262,['car'],2
264,['apple'],47
265,['banana'],46
267,['bench'],13
268,['chair'],56
268,['keyboard'],66
268,['mouse'],64
268,['laptop'],63
269,['car'],2
270,['car'],2
270,['truck'],7
271,['parking meter'],12
271,['car'],2
271,['fire hydrant'],10
272,['boat'],8
273,['person'],0
273,['car'],2
274,['backpack'],24
274,['chair'],56
274,['bird'],14
274,['person'],0
275,['boat'],8
276,['stop sign'],11
276,['bicycle'],1
276,['car'],2
278,['chair'],56
279,['fire hydrant'],10
279,['parking meter'],12
279,['car'],2
280,['bicycle'],1
280,['car'],2
281,['person'],0
282,['car'],2
283,['truck'],7
284,['motorcycle'],3
284,['car'],2
285,['chair'],56
285,['couch'],57
285,['bed'],59
285,['tv'],62
286,['fork'],42
286,['wine glass'],40
286,['bowl'],45
288,['car'],2
289,['chair'],56
290,['car'],2
293,['cup'],41
293,['toilet'],61
293,['sink'],71
294,['car'],2
295,['oven'],69
295,['microwave'],68
296,['elephant'],20
301,['car'],2
302,['car'],2
303,['bicycle'],1
303,['car'],2
304,['clock'],74
304,['car'],2
306,['car'],2
307,['car'],2
308,['backpack'],24
308,['dog'],16
308,['person'],0
308,['car'],2
309,['backpack'],24
309,['person'],0
309,['car'],2
310,['car'],2
310,['truck'],7
311,['fire hydrant'],10
311,['car'],2
311,['truck'],7
312,['car'],2
313,['car'],2
313,['truck'],7
314,['car'],2
316,['refrigerator'],72
316,['car'],2
318,['car'],2
319,['bench'],13
319,['bicycle'],1
319,['traffic light'],9
320,['car'],2
321,['traffic light'],9
321,['car'],2
321,['person'],0
323,['person'],0
323,['car'],2
324,['person'],0
325,['person'],0
325,['bicycle'],1
326,['person'],0
327,['bicycle'],1
327,['car'],2
327,['person'],0
328,['keyboard'],66
328,['mouse'],64
328,['book'],73
329,['chair'],56
329,['keyboard'],66
329,['mouse'],64
329,['book'],73
330,['bottle'],39
330,['keyboard'],66
330,['mouse'],64
331,['chair'],56
331,['keyboard'],66
331,['mouse'],64
332,['keyboard'],66
333,['cup'],41
333,['sink'],71
333,['bowl'],45
335,['bottle'],39
335,['keyboard'],66
335,['mouse'],64
335,['book'],73
336,['chair'],56
336,['keyboard'],66
336,['mouse'],64
336,['book'],73
338,['backpack'],24
338,['person'],0
338,['car'],2
339,['umbrella'],25
339,['person'],0
340,['person'],0
340,['motorcycle'],3
340,['car'],2
341,['umbrella'],25
341,['tie'],27
341,['person'],0
341,['traffic light'],9
342,['person'],0
343,['parking meter'],12
343,['person'],0
343,['car'],2
344,['book'],73
345,['backpack'],24
345,['parking meter'],12
345,['person'],0
345,['car'],2
346,['person'],0
347,['chair'],56
347,['tv'],62
348,['chair'],56
349,['chair'],56
349,['bowl'],45
352,['cat'],15
354,['umbrella'],25
356,['car'],2
357,['car'],2
358,['keyboard'],66
359,['scissors'],76
359,['bottle'],39
359,['keyboard'],66
359,['cup'],41
360,['chair'],56
360,['bottle'],39
360,['keyboard'],66
361,['car'],2
362,['stop sign'],11
362,['handbag'],26
362,['car'],2
364,['bench'],13
364,['person'],0
364,['bus'],5
365,['car'],2
368,['stop sign'],11
368,['car'],2
369,['chair'],56
369,['keyboard'],66
369,['clock'],74
369,['book'],73
370,['chair'],56
370,['keyboard'],66
370,['cup'],41
371,['backpack'],24
371,['keyboard'],66
371,['mouse'],64
371,['book'],73
372,['keyboard'],66
372,['mouse'],64
373,['keyboard'],66
373,['mouse'],64
374,['couch'],57
374,['keyboard'],66
374,['cup'],41
374,['mouse'],64
374,['book'],73
375,['keyboard'],66
375,['laptop'],63
375,['book'],73
376,['keyboard'],66
376,['cup'],41
376,['mouse'],64
377,['chair'],56
379,['bottle'],39
379,['microwave'],68
380,['chair'],56
380,['keyboard'],66
380,['clock'],74
380,['mouse'],64
381,['keyboard'],66
381,['mouse'],64
381,['laptop'],63
382,['bottle'],39
382,['keyboard'],66
382,['mouse'],64
382,['chair'],56
382,['laptop'],63
383,['keyboard'],66
384,['chair'],56
384,['keyboard'],66
384,['cup'],41
384,['person'],0
385,['chair'],56
386,['bench'],13
386,['chair'],56
386,['keyboard'],66
386,['laptop'],63
387,['chair'],56
387,['keyboard'],66
388,['chair'],56
388,['keyboard'],66
389,['chair'],56
389,['keyboard'],66
389,['book'],73
390,['keyboard'],66
390,['cup'],41
390,['mouse'],64
390,['book'],73
390,['laptop'],63
391,['cup'],41
391,['car'],2
391,['bicycle'],1
391,['motorcycle'],3
391,['parking meter'],12
392,['keyboard'],66
392,['vase'],75
392,['mouse'],64
392,['laptop'],63
393,['couch'],57
393,['elephant'],20
394,['chair'],56
395,['car'],2
396,['toilet'],61
396,['bowl'],45
397,['person'],0
397,['motorcycle'],3
399,['chair'],56
400,['person'],0
400,['clock'],74
400,['car'],2
401,['car'],2
402,['traffic light'],9
402,['backpack'],24
402,['chair'],56
402,['umbrella'],25
402,['person'],0
402,['book'],73
403,['refrigerator'],72
405,['chair'],56
405,['keyboard'],66
405,['mouse'],64
406,['chair'],56
406,['keyboard'],66
407,['chair'],56
407,['keyboard'],66
407,['mouse'],64
408,['chair'],56
408,['keyboard'],66
408,['laptop'],63
408,['book'],73
409,['keyboard'],66
409,['mouse'],64
410,['wine glass'],40
410,['tie'],27
410,['bottle'],39
411,['bench'],13
411,['couch'],57
411,['keyboard'],66
412,['teddy bear'],77
414,['couch'],57
414,['book'],73
415,['fork'],42
415,['chair'],56
416,['vase'],75
417,['umbrella'],25
417,['person'],0
417,['vase'],75
418,['tie'],27
418,['tv'],62
420,['chair'],56
420,['cup'],41
421,['bench'],13
421,['traffic light'],9
421,['bicycle'],1
421,['umbrella'],25
421,['person'],0
421,['motorcycle'],3
422,['person'],0
422,['motorcycle'],3
422,['car'],2
423,['car'],2
423,['truck'],7
423,['bus'],5
425,['boat'],8
426,['car'],2
427,['car'],2
428,['traffic light'],9
428,['car'],2
428,['person'],0
429,['car'],2
430,['person'],0
433,['umbrella'],25
433,['car'],2
435,['person'],0
435,['car'],2
436,['umbrella'],25
436,['chair'],56
436,['person'],0
438,['parking meter'],12
438,['car'],2
439,['car'],2
440,['umbrella'],25
440,['person'],0
441,['chair'],56
443,['clock'],74
446,['umbrella'],25
446,['person'],0
447,['umbrella'],25
447,['backpack'],24
448,['person'],0
448,['bus'],5
449,['person'],0
449,['bus'],5
450,['stop sign'],11
450,['car'],2
451,['car'],2
451,['truck'],7
452,['person'],0
452,['car'],2
453,['chair'],56
453,['person'],0
455,['car'],2
456,['person'],0
456,['truck'],7
457,['clock'],74
457,['car'],2
459,['car'],2
459,['truck'],7
460,['traffic light'],9
460,['cow'],19
460,['car'],2
460,['person'],0
461,['car'],2
462,['car'],2
462,['truck'],7
463,['person'],0
464,['car'],2
469,['car'],2
470,['chair'],56
471,['car'],2
472,['person'],0
473,['spoon'],44
473,['bowl'],45
474,['chair'],56
476,['car'],2
477,['car'],2
478,['bus'],5
479,['fire hydrant'],10
479,['bed'],59
479,['car'],2
479,['truck'],7
481,['person'],0
482,['person'],0
483,['backpack'],24
483,['bicycle'],1
484,['chair'],56
484,['handbag'],26
484,['bicycle'],1
485,['bicycle'],1
486,['bicycle'],1
487,['person'],0
488,['chair'],56
490,['toilet'],61
490,['sink'],71
491,['chair'],56
491,['dining table'],60
491,['vase'],75
492,['chair'],56
492,['bed'],59
493,['backpack'],24
493,['chair'],56
493,['bottle'],39
494,['remote'],65
494,['chair'],56
494,['tv'],62
495,['chair'],56
496,['chair'],56
496,['bed'],59
496,['tv'],62
497,['toilet'],61
499,['remote'],65
500,['sink'],71
501,['couch'],57
502,['bed'],59
502,['clock'],74
503,['bottle'],39
503,['cup'],41
504,['bottle'],39
505,['cup'],41
507,['chair'],56
507,['bed'],59
507,['book'],73
508,['sink'],71
509,['chair'],56
509,['bed'],59
510,['chair'],56
511,['bed'],59
511,['clock'],74
512,['bed'],59
512,['cup'],41
512,['backpack'],24
512,['chair'],56
512,['book'],73
514,['chair'],56
515,['refrigerator'],72
515,['chair'],56
515,['microwave'],68
515,['book'],73
516,['teddy bear'],77
516,['book'],73
517,['bed'],59
517,['clock'],74
517,['book'],73
518,['car'],2
519,['bed'],59
520,['bed'],59
520,['clock'],74
522,['bed'],59
522,['laptop'],63
523,['toilet'],61
523,['sink'],71
524,['oven'],69
524,['microwave'],68
525,['sink'],71
525,['oven'],69
525,['microwave'],68
526,['book'],73
527,['vase'],75
527,['tv'],62
528,['chair'],56
528,['bed'],59
529,['chair'],56
530,['car'],2
531,['chair'],56
531,['vase'],75
532,['bed'],59
532,['book'],73
533,['chair'],56
533,['cup'],41
533,['book'],73
534,['toilet'],61
535,['bowl'],45
536,['chair'],56
537,['chair'],56
537,['bottle'],39
538,['chair'],56
538,['keyboard'],66
539,['car'],2
540,['bed'],59
541,['chair'],56
542,['couch'],57
543,['bottle'],39
543,['sink'],71
544,['bed'],59
544,['clock'],74
545,['bench'],13
545,['chair'],56
545,['bed'],59
546,['chair'],56
546,['car'],2
547,['chair'],56
547,['bowl'],45
547,['book'],73
548,['chair'],56
548,['bowl'],45
549,['vase'],75
549,['bowl'],45
549,['chair'],56
549,['apple'],47
549,['book'],73
550,['chair'],56
550,['couch'],57
550,['vase'],75
550,['bowl'],45
551,['chair'],56
551,['couch'],57
551,['vase'],75
552,['bear'],21
553,['chair'],56
555,['chair'],56
555,['bench'],13
556,['fork'],42
556,['chair'],56
557,['chair'],56
559,['chair'],56
559,['vase'],75
560,['couch'],57
560,['book'],73
560,['bowl'],45
560,['horse'],17
561,['remote'],65
561,['dog'],16
562,['refrigerator'],72
563,['cup'],41
563,['microwave'],68
564,['sink'],71
564,['oven'],69
564,['microwave'],68
565,['bottle'],39
565,['cup'],41
565,['vase'],75
565,['chair'],56
565,['sink'],71
566,['bottle'],39
566,['book'],73
567,['chair'],56
567,['couch'],57
567,['vase'],75
568,['chair'],56
569,['chair'],56
570,['fork'],42
570,['chair'],56
570,['person'],0
570,['cup'],41
571,['bottle'],39
571,['clock'],74
572,['couch'],57
572,['clock'],74
572,['laptop'],63
574,['chair'],56
574,['keyboard'],66
575,['chair'],56
575,['bottle'],39
575,['mouse'],64
575,['book'],73
576,['person'],0
576,['boat'],8
578,['bottle'],39
578,['vase'],75
578,['bowl'],45
578,['chair'],56
578,['wine glass'],40
579,['car'],2
579,['bus'],5
580,['person'],0
580,['car'],2
581,['car'],2
582,['car'],2
583,['car'],2
583,['truck'],7
584,['elephant'],20
585,['car'],2
586,['traffic light'],9
586,['person'],0
586,['bus'],5
587,['person'],0
587,['car'],2
588,['dog'],16
588,['person'],0
588,['car'],2
588,['bus'],5
589,['person'],0
589,['clock'],74
589,['car'],2
590,['person'],0
590,['fire hydrant'],10
591,['backpack'],24
591,['tie'],27
591,['person'],0
591,['truck'],7
591,['bus'],5
592,['person'],0
593,['handbag'],26
593,['traffic light'],9
593,['car'],2
593,['bus'],5
594,['bus'],5
595,['umbrella'],25
595,['person'],0
596,['umbrella'],25
596,['person'],0
597,['car'],2
600,['person'],0
601,['car'],2
601,['bus'],5
603,['truck'],7
604,['fire hydrant'],10
604,['person'],0
604,['car'],2
605,['traffic light'],9
605,['person'],0
606,['person'],0
606,['car'],2
608,['person'],0
608,['car'],2
609,['person'],0
610,['clock'],74
610,['handbag'],26
610,['car'],2
610,['backpack'],24
610,['person'],0
610,['bus'],5
611,['person'],0
611,['bus'],5
611,['car'],2
611,['horse'],17
612,['person'],0
612,['car'],2
612,['bus'],5
613,['person'],0
613,['horse'],17
615,['umbrella'],25
617,['umbrella'],25
617,['person'],0
618,['person'],0
618,['car'],2
619,['dog'],16
619,['person'],0
619,['clock'],74
619,['car'],2
620,['car'],2
621,['car'],2
622,['person'],0
623,['person'],0
624,['person'],0
624,['car'],2
625,['car'],2
626,['umbrella'],25
626,['backpack'],24
626,['car'],2
627,['car'],2
628,['chair'],56
629,['car'],2
630,['umbrella'],25
630,['backpack'],24
630,['car'],2
631,['umbrella'],25
631,['person'],0
631,['bus'],5
633,['backpack'],24
633,['traffic light'],9
633,['car'],2
633,['person'],0
634,['person'],0
635,['backpack'],24
635,['person'],0
636,['person'],0
636,['car'],2
637,['backpack'],24
638,['traffic light'],9
639,['backpack'],24
639,['person'],0
640,['person'],0
641,['chair'],56
641,['bottle'],39
641,['keyboard'],66
641,['mouse'],64
642,['airplane'],4
643,['airplane'],4
643,['truck'],7
644,['airplane'],4
646,['car'],2
647,['car'],2
650,['backpack'],24
650,['person'],0
657,['person'],0
662,['person'],0
664,['cake'],55
664,['bottle'],39
664,['person'],0
664,['cup'],41
667,['backpack'],24
668,['person'],0
669,['boat'],8
670,['bird'],14
671,['bird'],14
671,['person'],0
673,['umbrella'],25
674,['umbrella'],25
674,['bench'],13
676,['chair'],56
677,['car'],2
677,['truck'],7
679,['car'],2
680,['bird'],14
681,['bird'],14
683,['bird'],14
684,['person'],0
684,['boat'],8
687,['giraffe'],23
688,['zebra'],22
692,['car'],2
698,['umbrella'],25
698,['chair'],56
698,['car'],2
700,['person'],0
700,['car'],2
701,['person'],0
705,['boat'],8
706,['boat'],8
707,['bus'],5
707,['boat'],8
708,['boat'],8
709,['boat'],8
711,['motorcycle'],3
712,['car'],2
713,['car'],2
714,['car'],2
715,['boat'],8
721,['traffic light'],9
721,['car'],2
721,['person'],0
722,['dog'],16
723,['dog'],16
723,['motorcycle'],3
723,['car'],2
723,['bus'],5
724,['umbrella'],25
724,['chair'],56
724,['handbag'],26
725,['car'],2
726,['car'],2
729,['person'],0
729,['boat'],8
730,['bus'],5
731,['person'],0
733,['person'],0
734,['person'],0
736,['bicycle'],1
736,['person'],0
737,['car'],2
737,['truck'],7
738,['bird'],14
739,['car'],2
740,['bird'],14
740,['person'],0
741,['chair'],56
741,['car'],2
743,['person'],0
743,['skis'],30
743,['car'],2
744,['skis'],30
746,['truck'],7
749,['car'],2
751,['fork'],42
752,['person'],0
754,['umbrella'],25
754,['bench'],13
755,['person'],0
760,['person'],0
761,['car'],2
762,['car'],2
763,['car'],2
764,['bicycle'],1
764,['truck'],7
764,['person'],0
765,['person'],0
765,['car'],2
766,['car'],2
767,['backpack'],24
767,['pizza'],53
767,['person'],0
767,['car'],2
768,['backpack'],24
768,['car'],2
770,['person'],0
770,['car'],2
770,['truck'],7
771,['person'],0
771,['car'],2
772,['person'],0
772,['car'],2
773,['car'],2
775,['clock'],74
775,['car'],2
778,['fire hydrant'],10
778,['person'],0
778,['car'],2
778,['truck'],7
779,['clock'],74
779,['car'],2
780,['person'],0
780,['car'],2
781,['person'],0
782,['car'],2
784,['car'],2
787,['car'],2
788,['car'],2
789,['bench'],13
790,['car'],2
791,['handbag'],26
792,['car'],2
792,['truck'],7
795,['orange'],49
798,['chair'],56
800,['person'],0
801,['car'],2
802,['person'],0
802,['car'],2
803,['person'],0
803,['clock'],74
803,['motorcycle'],3
803,['car'],2
805,['person'],0
806,['car'],2
806,['boat'],8
807,['car'],2
808,['person'],0
808,['boat'],8
809,['backpack'],24
809,['person'],0
810,['boat'],8
811,['boat'],8
812,['car'],2
813,['boat'],8
814,['boat'],8
815,['boat'],8
816,['car'],2
817,['person'],0
818,['person'],0
819,['car'],2
820,['bus'],5
821,['traffic light'],9
821,['car'],2
821,['person'],0
822,['car'],2
823,['car'],2
827,['truck'],7
828,['car'],2
829,['umbrella'],25
829,['pizza'],53
829,['car'],2
830,['car'],2
831,['person'],0
831,['bus'],5
833,['car'],2
833,['truck'],7
834,['car'],2
835,['car'],2
836,['bus'],5
837,['car'],2
838,['car'],2
839,['umbrella'],25
839,['car'],2
839,['truck'],7
840,['backpack'],24
840,['person'],0
841,['person'],0
842,['bench'],13
846,['bench'],13
846,['car'],2
846,['parking meter'],12
848,['umbrella'],25
848,['bicycle'],1
848,['motorcycle'],3
848,['car'],2
849,['car'],2
850,['car'],2
851,['car'],2
851,['truck'],7
852,['chair'],56
854,['spoon'],44
854,['bowl'],45
855,['fork'],42
855,['knife'],43
856,['fork'],42
856,['knife'],43
857,['car'],2
858,['car'],2
858,['fire hydrant'],10
859,['person'],0
861,['person'],0
863,['car'],2
864,['bench'],13
864,['person'],0
864,['car'],2
864,['traffic light'],9
865,['person'],0
866,['car'],2
867,['person'],0
868,['car'],2
869,['car'],2
870,['car'],2
871,['person'],0
871,['car'],2
872,['person'],0
872,['bus'],5
873,['car'],2
874,['person'],0
874,['car'],2
875,['person'],0
875,['car'],2
876,['car'],2
879,['bicycle'],1
880,['person'],0
881,['backpack'],24
881,['bowl'],45
882,['chair'],56
883,['bicycle'],1
884,['chair'],56
884,['spoon'],44
884,['bowl'],45
886,['boat'],8
887,['car'],2
888,['person'],0
888,['car'],2
889,['truck'],7
890,['boat'],8
891,['bird'],14
892,['airplane'],4
894,['person'],0
894,['boat'],8
895,['backpack'],24
895,['chair'],56
895,['keyboard'],66
895,['book'],73
899,['keyboard'],66
899,['cup'],41
899,['mouse'],64
901,['car'],2
902,['person'],0
902,['airplane'],4
903,['bench'],13
903,['person'],0
904,['person'],0
904,['truck'],7
905,['toaster'],70
906,['person'],0
906,['tv'],62
907,['bicycle'],1
908,['surfboard'],37
908,['person'],0
910,['spoon'],44
910,['bowl'],45
911,['dog'],16
911,['bicycle'],1
912,['person'],0
913,['car'],2
914,['keyboard'],66
914,['mouse'],64
914,['bowl'],45
915,['boat'],8
916,['mouse'],64
917,['bowl'],45
918,['chair'],56
918,['bottle'],39
918,['cup'],41
919,['car'],2
921,['bench'],13
921,['person'],0
922,['chair'],56
924,['car'],2
925,['truck'],7
926,['couch'],57
927,['bottle'],39
927,['cup'],41
927,['toaster'],70
928,['backpack'],24
928,['person'],0
928,['car'],2
929,['person'],0
930,['umbrella'],25
930,['book'],73
931,['dog'],16
934,['couch'],57
936,['toaster'],70
936,['person'],0
936,['cup'],41
936,['bowl'],45
937,['chair'],56
937,['bottle'],39
937,['person'],0
937,['cup'],41
939,['bird'],14
941,['person'],0
942,['bird'],14
944,['bus'],5
947,['bench'],13
948,['umbrella'],25
948,['person'],0
948,['elephant'],20
949,['elephant'],20
951,['person'],0
953,['bicycle'],1
953,['car'],2
953,['person'],0
954,['chair'],56
954,['cat'],15
955,['chair'],56
955,['cat'],15
956,['chair'],56
956,['cat'],15
957,['chair'],56
957,['cat'],15
958,['chair'],56
958,['cat'],15
959,['person'],0
959,['boat'],8
960,['bench'],13
960,['car'],2
960,['person'],0
961,['person'],0
963,['umbrella'],25
963,['person'],0
963,['car'],2
964,['stop sign'],11
964,['person'],0
965,['person'],0
965,['boat'],8
966,['chair'],56
966,['banana'],46
967,['umbrella'],25
967,['chair'],56
968,['bench'],13
968,['person'],0
969,['umbrella'],25
971,['bench'],13
976,['fire hydrant'],10
978,['bench'],13
982,['dog'],16
982,['person'],0
983,['tie'],27
983,['person'],0
983,['bicycle'],1
984,['person'],0
984,['truck'],7
985,['car'],2
986,['banana'],46
988,['person'],0
988,['airplane'],4
989,['tie'],27
990,['person'],0
991,['airplane'],4
993,['truck'],7
994,['person'],0
997,['chair'],56
998,['backpack'],24
998,['suitcase'],28
998,['person'],0
999,['bench'],13
999,['person'],0
1003,['chair'],56
1005,['chair'],56
