image_id,object_names,object_ids
68,"['tv', 'laptop']","[61, 62]"
70,"['chair', 'suitcase', 'person']","[55, 28, 0]"
71,['bowl'],[44]
72,"['fork', 'cake', 'person']","[41, 54, 0]"
73,"['bottle', 'fork', 'chair', 'wine glass', 'tie']","[38, 41, 55, 39, 27]"
74,"['chair', 'tv']","[55, 61]"
75,"['oven', 'sink']","[68, 70]"
76,['chair'],[55]
77,"['chair', 'mouse']","[55, 63]"
78,"['chair', 'keyboard', 'mouse']","[55, 65, 63]"
79,"['chair', 'couch']","[55, 56]"
80,['microwave'],[67]
82,"['refrigerator', 'oven', 'sink']","[71, 68, 70]"
83,"['person', 'mouse', 'book']","[0, 63, 72]"
84,"['bed', 'vase', 'book']","[58, 74, 72]"
85,"['chair', 'couch', 'apple']","[55, 56, 46]"
86,"['person', 'train', 'book']","[0, 6, 72]"
88,"['chair', 'vase', 'book']","[55, 74, 72]"
89,"['chair', 'couch', 'vase']","[55, 56, 74]"
90,"['couch', 'bench', 'chair', 'dining table', 'bicycle', 'sink', 'tv']","[56, 13, 55, 59, 1, 70, 61]"
92,"['spoon', 'banana', 'fork', 'bowl', 'knife']","[43, 45, 41, 44, 42]"
93,"['spoon', 'knife']","[43, 42]"
94,"['knife', 'orange']","[42, 48]"
95,"['fork', 'spoon', 'knife']","[41, 43, 42]"
96,"['spoon', 'cup', 'fork', 'chair', 'knife']","[43, 40, 41, 55, 42]"
97,['knife'],[42]
98,"['fork', 'cup']","[41, 40]"
100,['remote'],[64]
101,"['car', 'boat']","[2, 8]"
102,['car'],[2]
103,"['fire hydrant', 'car']","[10, 2]"
104,"['bicycle', 'car']","[1, 2]"
105,"['backpack', 'car', 'truck']","[24, 2, 7]"
106,['truck'],[7]
107,"['chair', 'keyboard', 'mouse', 'book']","[55, 65, 63, 72]"
108,"['person', 'car', 'truck', 'traffic light']","[0, 2, 7, 9]"
109,"['bicycle', 'car']","[1, 2]"
110,['chair'],[55]
111,"['bottle', 'orange', 'bowl']","[38, 48, 44]"
112,"['chair', 'keyboard']","[55, 65]"
113,"['person', 'car']","[0, 2]"
115,"['tie', 'couch', 'handbag']","[27, 56, 26]"
116,['person'],[0]
117,['bed'],[58]
118,['book'],[72]
119,"['chair', 'orange', 'bowl']","[55, 48, 44]"
120,['chair'],[55]
121,['book'],[72]
122,"['bowl', 'refrigerator', 'chair', 'oven', 'knife']","[44, 71, 55, 68, 42]"
124,"['sink', 'bowl']","[70, 44]"
126,"['person', 'bus']","[0, 5]"
127,"['umbrella', 'person', 'car']","[25, 0, 2]"
128,['person'],[0]
129,"['umbrella', 'car']","[25, 2]"
131,"['bench', 'person']","[13, 0]"
132,"['umbrella', 'car']","[25, 2]"
134,['zebra'],[22]
135,"['umbrella', 'person']","[25, 0]"
136,"['bench', 'person']","[13, 0]"
137,"['bicycle', 'car', 'person']","[1, 2, 0]"
138,"['person', 'car']","[0, 2]"
142,"['bench', 'person']","[13, 0]"
143,"['person', 'car']","[0, 2]"
144,['boat'],[8]
145,['car'],[2]
147,['car'],[2]
148,['person'],[0]
149,"['parking meter', 'car']","[12, 2]"
150,['person'],[0]
151,"['spoon', 'bowl']","[43, 44]"
152,"['chair', 'bottle', 'tie', 'person']","[55, 38, 27, 0]"
153,"['chair', 'bottle', 'cup', 'toaster']","[55, 38, 40, 69]"
154,['toaster'],[69]
155,"['toaster', 'cup', 'apple']","[69, 40, 46]"
156,['chair'],[55]
161,"['person', 'truck']","[0, 7]"
162,['bowl'],[44]
164,['person'],[0]
166,['car'],[2]
167,['chair'],[55]
168,['umbrella'],[25]
169,['donut'],[53]
170,['bottle'],[38]
171,['car'],[2]
172,['chair'],[55]
173,"['chair', 'person']","[55, 0]"
174,"['bed', 'tv']","[58, 61]"
175,['bus'],[5]
176,['umbrella'],[25]
177,['chair'],[55]
178,"['bench', 'vase']","[13, 74]"
180,['chair'],[55]
181,['chair'],[55]
182,['microwave'],[67]
183,"['chair', 'oven']","[55, 68]"
184,"['chair', 'couch', 'vase']","[55, 56, 74]"
185,['chair'],[55]
186,['bowl'],[44]
187,['bowl'],[44]
190,['bench'],[13]
192,"['person', 'car']","[0, 2]"
193,['chair'],[55]
195,"['cake', 'couch', 'knife']","[54, 56, 42]"
198,"['bench', 'car']","[13, 2]"
199,"['sandwich', 'spoon', 'cup', 'fork', 'bowl', 'knife']","[47, 43, 40, 41, 44, 42]"
200,"['umbrella', 'chair', 'cup']","[25, 55, 40]"
201,['car'],[2]
202,['boat'],[8]
203,"['person', 'motorcycle', 'car']","[0, 3, 2]"
205,['car'],[2]
206,['person'],[0]
207,"['chair', 'couch']","[55, 56]"
208,['person'],[0]
209,['toilet'],[60]
210,"['person', 'bicycle']","[0, 1]"
212,"['chair', 'tv']","[55, 61]"
213,['bottle'],[38]
215,['person'],[0]
217,"['car', 'truck', 'bus']","[2, 7, 5]"
220,['chair'],[55]
222,['car'],[2]
223,"['chair', 'vase']","[55, 74]"
224,['car'],[2]
225,"['handbag', 'car', 'person', 'truck', 'bus']","[26, 2, 0, 7, 5]"
226,['bench'],[13]
228,"['chair', 'vase']","[55, 74]"
229,"['person', 'car']","[0, 2]"
230,"['bottle', 'vase', 'fork', 'bowl', 'orange']","[38, 74, 41, 44, 48]"
231,['car'],[2]
232,"['chair', 'tv']","[55, 61]"
233,"['clock', 'bowl']","[73, 44]"
235,['tie'],[27]
236,['car'],[2]
237,"['fork', 'person']","[41, 0]"
238,"['spoon', 'fork', 'bowl', 'wine glass', 'knife']","[43, 41, 44, 39, 42]"
239,['chair'],[55]
240,"['umbrella', 'motorcycle']","[25, 3]"
243,['car'],[2]
244,"['chair', 'bed', 'book']","[55, 58, 72]"
246,['car'],[2]
247,['chair'],[55]
248,"['umbrella', 'person', 'car', 'bus']","[25, 0, 2, 5]"
249,"['couch', 'vase']","[56, 74]"
250,['car'],[2]
253,['car'],[2]
255,"['bench', 'person']","[13, 0]"
256,['chair'],[55]
258,"['chair', 'keyboard']","[55, 65]"
259,['bed'],[58]
261,['car'],[2]
262,"['person', 'car']","[0, 2]"
264,['apple'],[46]
265,['banana'],[45]
267,['bench'],[13]
268,"['chair', 'keyboard', 'mouse', 'laptop']","[55, 65, 63, 62]"
269,['car'],[2]
270,"['car', 'truck']","[2, 7]"
271,"['parking meter', 'car', 'fire hydrant']","[12, 2, 10]"
272,['boat'],[8]
273,"['person', 'car']","[0, 2]"
274,"['backpack', 'chair', 'bird', 'person']","[24, 55, 14, 0]"
275,['boat'],[8]
276,"['stop sign', 'bicycle', 'car']","[11, 1, 2]"
278,['chair'],[55]
279,"['fire hydrant', 'parking meter', 'car']","[10, 12, 2]"
280,"['bicycle', 'car']","[1, 2]"
281,['person'],[0]
282,['car'],[2]
283,['truck'],[7]
284,"['motorcycle', 'car']","[3, 2]"
285,"['chair', 'couch', 'bed', 'tv']","[55, 56, 58, 61]"
286,"['fork', 'wine glass', 'bowl']","[41, 39, 44]"
288,['car'],[2]
289,['chair'],[55]
290,['car'],[2]
293,"['cup', 'toilet', 'sink']","[40, 60, 70]"
294,['car'],[2]
295,"['oven', 'microwave']","[68, 67]"
296,['elephant'],[20]
301,['car'],[2]
302,['car'],[2]
303,"['bicycle', 'car']","[1, 2]"
304,"['clock', 'car']","[73, 2]"
306,['car'],[2]
307,['car'],[2]
308,"['backpack', 'dog', 'person', 'car']","[24, 16, 0, 2]"
309,"['backpack', 'person', 'car']","[24, 0, 2]"
310,"['car', 'truck']","[2, 7]"
311,"['fire hydrant', 'car', 'truck']","[10, 2, 7]"
312,['car'],[2]
313,"['car', 'truck']","[2, 7]"
314,['car'],[2]
316,"['refrigerator', 'car']","[71, 2]"
318,['car'],[2]
319,"['bench', 'bicycle', 'traffic light']","[13, 1, 9]"
320,['car'],[2]
321,"['traffic light', 'car', 'person']","[9, 2, 0]"
323,"['person', 'car']","[0, 2]"
324,['person'],[0]
325,"['person', 'bicycle']","[0, 1]"
326,['person'],[0]
327,"['bicycle', 'car', 'person']","[1, 2, 0]"
328,"['keyboard', 'mouse', 'book']","[65, 63, 72]"
329,"['chair', 'keyboard', 'mouse', 'book']","[55, 65, 63, 72]"
330,"['bottle', 'keyboard', 'mouse']","[38, 65, 63]"
331,"['chair', 'keyboard', 'mouse']","[55, 65, 63]"
332,['keyboard'],[65]
333,"['cup', 'sink', 'bowl']","[40, 70, 44]"
335,"['bottle', 'keyboard', 'mouse', 'book']","[38, 65, 63, 72]"
336,"['chair', 'keyboard', 'mouse', 'book']","[55, 65, 63, 72]"
338,"['backpack', 'person', 'car']","[24, 0, 2]"
339,"['umbrella', 'person']","[25, 0]"
340,"['person', 'motorcycle', 'car']","[0, 3, 2]"
341,"['umbrella', 'tie', 'person', 'traffic light']","[25, 27, 0, 9]"
342,['person'],[0]
343,"['parking meter', 'person', 'car']","[12, 0, 2]"
344,['book'],[72]
345,"['backpack', 'parking meter', 'person', 'car']","[24, 12, 0, 2]"
346,['person'],[0]
347,"['chair', 'tv']","[55, 61]"
348,['chair'],[55]
349,"['chair', 'bowl']","[55, 44]"
352,['cat'],[15]
354,['umbrella'],[25]
356,['car'],[2]
357,['car'],[2]
358,['keyboard'],[65]
359,"['scissors', 'bottle', 'keyboard', 'cup']","[75, 38, 65, 40]"
360,"['chair', 'bottle', 'keyboard']","[55, 38, 65]"
361,['car'],[2]
362,"['stop sign', 'handbag', 'car']","[11, 26, 2]"
364,"['bench', 'person', 'bus']","[13, 0, 5]"
365,['car'],[2]
368,"['stop sign', 'car']","[11, 2]"
369,"['chair', 'keyboard', 'clock', 'book']","[55, 65, 73, 72]"
370,"['chair', 'keyboard', 'cup']","[55, 65, 40]"
371,"['backpack', 'keyboard', 'mouse', 'book']","[24, 65, 63, 72]"
372,"['keyboard', 'mouse']","[65, 63]"
373,"['keyboard', 'mouse']","[65, 63]"
374,"['couch', 'keyboard', 'cup', 'mouse', 'book']","[56, 65, 40, 63, 72]"
375,"['keyboard', 'laptop', 'book']","[65, 62, 72]"
376,"['keyboard', 'cup', 'mouse']","[65, 40, 63]"
377,['chair'],[55]
379,"['bottle', 'microwave']","[38, 67]"
380,"['chair', 'keyboard', 'clock', 'mouse']","[55, 65, 73, 63]"
381,"['keyboard', 'mouse', 'laptop']","[65, 63, 62]"
382,"['bottle', 'keyboard', 'mouse', 'chair', 'laptop']","[38, 65, 63, 55, 62]"
383,['keyboard'],[65]
384,"['chair', 'keyboard', 'cup', 'person']","[55, 65, 40, 0]"
385,['chair'],[55]
386,"['bench', 'chair', 'keyboard', 'laptop']","[13, 55, 65, 62]"
387,"['chair', 'keyboard']","[55, 65]"
388,"['chair', 'keyboard']","[55, 65]"
389,"['chair', 'keyboard', 'book']","[55, 65, 72]"
390,"['keyboard', 'cup', 'mouse', 'book', 'laptop']","[65, 40, 63, 72, 62]"
391,"['cup', 'car', 'bicycle', 'motorcycle', 'parking meter']","[40, 2, 1, 3, 12]"
392,"['keyboard', 'vase', 'mouse', 'laptop']","[65, 74, 63, 62]"
393,"['couch', 'elephant']","[56, 20]"
394,['chair'],[55]
395,['car'],[2]
396,"['toilet', 'bowl']","[60, 44]"
397,"['person', 'motorcycle']","[0, 3]"
399,['chair'],[55]
400,"['person', 'clock', 'car']","[0, 73, 2]"
401,['car'],[2]
402,"['traffic light', 'backpack', 'chair', 'umbrella', 'person', 'book']","[9, 24, 55, 25, 0, 72]"
403,['refrigerator'],[71]
405,"['chair', 'keyboard', 'mouse']","[55, 65, 63]"
406,"['chair', 'keyboard']","[55, 65]"
407,"['chair', 'keyboard', 'mouse']","[55, 65, 63]"
408,"['chair', 'keyboard', 'laptop', 'book']","[55, 65, 62, 72]"
409,"['keyboard', 'mouse']","[65, 63]"
410,"['wine glass', 'tie', 'bottle']","[39, 27, 38]"
411,"['bench', 'couch', 'keyboard']","[13, 56, 65]"
412,['teddy bear'],[76]
414,"['couch', 'book']","[56, 72]"
415,"['fork', 'chair']","[41, 55]"
416,['vase'],[74]
417,"['umbrella', 'person', 'vase']","[25, 0, 74]"
418,"['tie', 'tv']","[27, 61]"
420,"['chair', 'cup']","[55, 40]"
421,"['bench', 'traffic light', 'bicycle', 'umbrella', 'person', 'motorcycle']","[13, 9, 1, 25, 0, 3]"
422,"['person', 'motorcycle', 'car']","[0, 3, 2]"
423,"['car', 'truck', 'bus']","[2, 7, 5]"
425,['boat'],[8]
426,['car'],[2]
427,['car'],[2]
428,"['traffic light', 'car', 'person']","[9, 2, 0]"
429,['car'],[2]
430,['person'],[0]
433,"['umbrella', 'car']","[25, 2]"
435,"['person', 'car']","[0, 2]"
436,"['umbrella', 'chair', 'person']","[25, 55, 0]"
438,"['parking meter', 'car']","[12, 2]"
439,['car'],[2]
440,"['umbrella', 'person']","[25, 0]"
441,['chair'],[55]
443,['clock'],[73]
446,"['umbrella', 'person']","[25, 0]"
447,"['umbrella', 'backpack']","[25, 24]"
448,"['person', 'bus']","[0, 5]"
449,"['person', 'bus']","[0, 5]"
450,"['stop sign', 'car']","[11, 2]"
451,"['car', 'truck']","[2, 7]"
452,"['person', 'car']","[0, 2]"
453,"['chair', 'person']","[55, 0]"
455,['car'],[2]
456,"['person', 'truck']","[0, 7]"
457,"['clock', 'car']","[73, 2]"
459,"['car', 'truck']","[2, 7]"
460,"['traffic light', 'cow', 'car', 'person']","[9, 19, 2, 0]"
461,['car'],[2]
462,"['car', 'truck']","[2, 7]"
463,['person'],[0]
464,['car'],[2]
469,['car'],[2]
470,['chair'],[55]
471,['car'],[2]
472,['person'],[0]
473,"['spoon', 'bowl']","[43, 44]"
474,['chair'],[55]
476,['car'],[2]
477,['car'],[2]
478,['bus'],[5]
479,"['fire hydrant', 'bed', 'car', 'truck']","[10, 58, 2, 7]"
481,['person'],[0]
482,['person'],[0]
483,"['backpack', 'bicycle']","[24, 1]"
484,"['chair', 'handbag', 'bicycle']","[55, 26, 1]"
485,['bicycle'],[1]
486,['bicycle'],[1]
487,['person'],[0]
488,['chair'],[55]
490,"['toilet', 'sink']","[60, 70]"
491,"['chair', 'dining table', 'vase']","[55, 59, 74]"
492,"['chair', 'bed']","[55, 58]"
493,"['backpack', 'chair', 'bottle']","[24, 55, 38]"
494,"['remote', 'chair', 'tv']","[64, 55, 61]"
495,['chair'],[55]
496,"['chair', 'bed', 'tv']","[55, 58, 61]"
497,['toilet'],[60]
499,['remote'],[64]
500,['sink'],[70]
501,['couch'],[56]
502,"['bed', 'clock']","[58, 73]"
503,"['bottle', 'cup']","[38, 40]"
504,['bottle'],[38]
505,['cup'],[40]
507,"['chair', 'bed', 'book']","[55, 58, 72]"
508,['sink'],[70]
509,"['chair', 'bed']","[55, 58]"
510,['chair'],[55]
511,"['bed', 'clock']","[58, 73]"
512,"['bed', 'cup', 'backpack', 'chair', 'book']","[58, 40, 24, 55, 72]"
514,['chair'],[55]
515,"['refrigerator', 'chair', 'microwave', 'book']","[71, 55, 67, 72]"
516,"['teddy bear', 'book']","[76, 72]"
517,"['bed', 'clock', 'book']","[58, 73, 72]"
518,['car'],[2]
519,['bed'],[58]
520,"['bed', 'clock']","[58, 73]"
522,"['bed', 'laptop']","[58, 62]"
523,"['toilet', 'sink']","[60, 70]"
524,"['oven', 'microwave']","[68, 67]"
525,"['sink', 'oven', 'microwave']","[70, 68, 67]"
526,['book'],[72]
527,"['vase', 'tv']","[74, 61]"
528,"['chair', 'bed']","[55, 58]"
529,['chair'],[55]
530,['car'],[2]
531,"['chair', 'vase']","[55, 74]"
532,"['bed', 'book']","[58, 72]"
533,"['chair', 'cup', 'book']","[55, 40, 72]"
534,['toilet'],[60]
535,['bowl'],[44]
536,['chair'],[55]
537,"['chair', 'bottle']","[55, 38]"
538,"['chair', 'keyboard']","[55, 65]"
539,['car'],[2]
540,['bed'],[58]
541,['chair'],[55]
542,['couch'],[56]
543,"['bottle', 'sink']","[38, 70]"
544,"['bed', 'clock']","[58, 73]"
545,"['bench', 'chair', 'bed']","[13, 55, 58]"
546,"['chair', 'car']","[55, 2]"
547,"['chair', 'bowl', 'book']","[55, 44, 72]"
548,"['chair', 'bowl']","[55, 44]"
549,"['vase', 'bowl', 'chair', 'apple', 'book']","[74, 44, 55, 46, 72]"
550,"['chair', 'couch', 'vase', 'bowl']","[55, 56, 74, 44]"
551,"['chair', 'couch', 'vase']","[55, 56, 74]"
552,['bear'],[21]
553,['chair'],[55]
555,"['chair', 'bench']","[55, 13]"
556,"['fork', 'chair']","[41, 55]"
557,['chair'],[55]
559,"['chair', 'vase']","[55, 74]"
560,"['couch', 'book', 'bowl', 'horse']","[56, 72, 44, 17]"
561,"['remote', 'dog']","[64, 16]"
562,['refrigerator'],[71]
563,"['cup', 'microwave']","[40, 67]"
564,"['sink', 'oven', 'microwave']","[70, 68, 67]"
565,"['bottle', 'cup', 'vase', 'chair', 'sink']","[38, 40, 74, 55, 70]"
566,"['bottle', 'book']","[38, 72]"
567,"['chair', 'couch', 'vase']","[55, 56, 74]"
568,['chair'],[55]
569,['chair'],[55]
570,"['fork', 'chair', 'person', 'cup']","[41, 55, 0, 40]"
571,"['bottle', 'clock']","[38, 73]"
572,"['couch', 'clock', 'laptop']","[56, 73, 62]"
574,"['chair', 'keyboard']","[55, 65]"
575,"['chair', 'bottle', 'mouse', 'book']","[55, 38, 63, 72]"
576,"['person', 'boat']","[0, 8]"
578,"['bottle', 'vase', 'bowl', 'chair', 'wine glass']","[38, 74, 44, 55, 39]"
579,"['car', 'bus']","[2, 5]"
580,"['person', 'car']","[0, 2]"
581,['car'],[2]
582,['car'],[2]
583,"['car', 'truck']","[2, 7]"
584,['elephant'],[20]
585,['car'],[2]
586,"['traffic light', 'person', 'bus']","[9, 0, 5]"
587,"['person', 'car']","[0, 2]"
588,"['dog', 'person', 'car', 'bus']","[16, 0, 2, 5]"
589,"['person', 'clock', 'car']","[0, 73, 2]"
590,"['person', 'fire hydrant']","[0, 10]"
591,"['backpack', 'tie', 'person', 'truck', 'bus']","[24, 27, 0, 7, 5]"
592,['person'],[0]
593,"['handbag', 'traffic light', 'car', 'bus']","[26, 9, 2, 5]"
594,['bus'],[5]
595,"['umbrella', 'person']","[25, 0]"
596,"['umbrella', 'person']","[25, 0]"
597,['car'],[2]
600,['person'],[0]
601,"['car', 'bus']","[2, 5]"
603,['truck'],[7]
604,"['fire hydrant', 'person', 'car']","[10, 0, 2]"
605,"['traffic light', 'person']","[9, 0]"
606,"['person', 'car']","[0, 2]"
608,"['person', 'car']","[0, 2]"
609,['person'],[0]
610,"['clock', 'handbag', 'car', 'backpack', 'person', 'bus']","[73, 26, 2, 24, 0, 5]"
611,"['person', 'bus', 'car', 'horse']","[0, 5, 2, 17]"
612,"['person', 'car', 'bus']","[0, 2, 5]"
613,"['person', 'horse']","[0, 17]"
615,['umbrella'],[25]
617,"['umbrella', 'person']","[25, 0]"
618,"['person', 'car']","[0, 2]"
619,"['dog', 'person', 'clock', 'car']","[16, 0, 73, 2]"
620,['car'],[2]
621,['car'],[2]
622,['person'],[0]
623,['person'],[0]
624,"['person', 'car']","[0, 2]"
625,['car'],[2]
626,"['umbrella', 'backpack', 'car']","[25, 24, 2]"
627,['car'],[2]
628,['chair'],[55]
629,['car'],[2]
630,"['umbrella', 'backpack', 'car']","[25, 24, 2]"
631,"['umbrella', 'person', 'bus']","[25, 0, 5]"
633,"['backpack', 'traffic light', 'car', 'person']","[24, 9, 2, 0]"
634,['person'],[0]
635,"['backpack', 'person']","[24, 0]"
636,"['person', 'car']","[0, 2]"
637,['backpack'],[24]
638,['traffic light'],[9]
639,"['backpack', 'person']","[24, 0]"
640,['person'],[0]
641,"['chair', 'bottle', 'keyboard', 'mouse']","[55, 38, 65, 63]"
642,['airplane'],[4]
643,"['airplane', 'truck']","[4, 7]"
644,['airplane'],[4]
646,['car'],[2]
647,['car'],[2]
650,"['backpack', 'person']","[24, 0]"
657,['person'],[0]
662,['person'],[0]
664,"['cake', 'bottle', 'person', 'cup']","[54, 38, 0, 40]"
667,['backpack'],[24]
668,['person'],[0]
669,['boat'],[8]
670,['bird'],[14]
671,"['bird', 'person']","[14, 0]"
673,['umbrella'],[25]
674,"['umbrella', 'bench']","[25, 13]"
676,['chair'],[55]
677,"['car', 'truck']","[2, 7]"
679,['car'],[2]
680,['bird'],[14]
681,['bird'],[14]
683,['bird'],[14]
684,"['person', 'boat']","[0, 8]"
687,['giraffe'],[23]
688,['zebra'],[22]
692,['car'],[2]
698,"['umbrella', 'chair', 'car']","[25, 55, 2]"
700,"['person', 'car']","[0, 2]"
701,['person'],[0]
705,['boat'],[8]
706,['boat'],[8]
707,"['bus', 'boat']","[5, 8]"
708,['boat'],[8]
709,['boat'],[8]
711,['motorcycle'],[3]
712,['car'],[2]
713,['car'],[2]
714,['car'],[2]
715,['boat'],[8]
721,"['traffic light', 'car', 'person']","[9, 2, 0]"
722,['dog'],[16]
723,"['dog', 'motorcycle', 'car', 'bus']","[16, 3, 2, 5]"
724,"['umbrella', 'chair', 'handbag']","[25, 55, 26]"
725,['car'],[2]
726,['car'],[2]
729,"['person', 'boat']","[0, 8]"
730,['bus'],[5]
731,['person'],[0]
733,['person'],[0]
734,['person'],[0]
736,"['bicycle', 'person']","[1, 0]"
737,"['car', 'truck']","[2, 7]"
738,['bird'],[14]
739,['car'],[2]
740,"['bird', 'person']","[14, 0]"
741,"['chair', 'car']","[55, 2]"
743,"['person', 'skis', 'car']","[0, 30, 2]"
744,['skis'],[30]
746,['truck'],[7]
749,['car'],[2]
751,['fork'],[41]
752,['person'],[0]
754,"['umbrella', 'bench']","[25, 13]"
755,['person'],[0]
760,['person'],[0]
761,['car'],[2]
762,['car'],[2]
763,['car'],[2]
764,"['bicycle', 'truck', 'person']","[1, 7, 0]"
765,"['person', 'car']","[0, 2]"
766,['car'],[2]
767,"['backpack', 'pizza', 'person', 'car']","[24, 52, 0, 2]"
768,"['backpack', 'car']","[24, 2]"
770,"['person', 'car', 'truck']","[0, 2, 7]"
771,"['person', 'car']","[0, 2]"
772,"['person', 'car']","[0, 2]"
773,['car'],[2]
775,"['clock', 'car']","[73, 2]"
778,"['fire hydrant', 'person', 'car', 'truck']","[10, 0, 2, 7]"
779,"['clock', 'car']","[73, 2]"
780,"['person', 'car']","[0, 2]"
781,['person'],[0]
782,['car'],[2]
784,['car'],[2]
787,['car'],[2]
788,['car'],[2]
789,['bench'],[13]
790,['car'],[2]
791,['handbag'],[26]
792,"['car', 'truck']","[2, 7]"
795,['orange'],[48]
798,['chair'],[55]
800,['person'],[0]
801,['car'],[2]
802,"['person', 'car']","[0, 2]"
803,"['person', 'clock', 'motorcycle', 'car']","[0, 73, 3, 2]"
805,['person'],[0]
806,"['car', 'boat']","[2, 8]"
807,['car'],[2]
808,"['person', 'boat']","[0, 8]"
809,"['backpack', 'person']","[24, 0]"
810,['boat'],[8]
811,['boat'],[8]
812,['car'],[2]
813,['boat'],[8]
814,['boat'],[8]
815,['boat'],[8]
816,['car'],[2]
817,['person'],[0]
818,['person'],[0]
819,['car'],[2]
820,['bus'],[5]
821,"['traffic light', 'car', 'person']","[9, 2, 0]"
822,['car'],[2]
823,['car'],[2]
827,['truck'],[7]
828,['car'],[2]
829,"['umbrella', 'pizza', 'car']","[25, 52, 2]"
830,['car'],[2]
831,"['person', 'bus']","[0, 5]"
833,"['car', 'truck']","[2, 7]"
834,['car'],[2]
835,['car'],[2]
836,['bus'],[5]
837,['car'],[2]
838,['car'],[2]
839,"['umbrella', 'car', 'truck']","[25, 2, 7]"
840,"['backpack', 'person']","[24, 0]"
841,['person'],[0]
842,['bench'],[13]
846,"['bench', 'car', 'parking meter']","[13, 2, 12]"
848,"['umbrella', 'bicycle', 'motorcycle', 'car']","[25, 1, 3, 2]"
849,['car'],[2]
850,['car'],[2]
851,"['car', 'truck']","[2, 7]"
852,['chair'],[55]
854,"['spoon', 'bowl']","[43, 44]"
855,"['fork', 'knife']","[41, 42]"
856,"['fork', 'knife']","[41, 42]"
857,['car'],[2]
858,"['car', 'fire hydrant']","[2, 10]"
859,['person'],[0]
861,['person'],[0]
863,['car'],[2]
864,"['bench', 'person', 'car', 'traffic light']","[13, 0, 2, 9]"
865,['person'],[0]
866,['car'],[2]
867,['person'],[0]
868,['car'],[2]
869,['car'],[2]
870,['car'],[2]
