image_id,object_names,object_ids
2329435,['toothbrush'],77
2376593,['skateboard'],35
2365741,['person'],0
713444,['bottle'],38
2342666,['broccoli'],49
2362477,['keyboard'],65
2336075,['bowl'],44
2402737,['dog'],16
2414787,['couch'],56
2322089,['bear'],21
2385625,['suitcase'],28
2362359,['bed'],58
2347692,['fire hydrant'],10
2328958,['bowl'],44
2363641,['cell phone'],66
2413329,['chair'],55
2362679,['person'],0
2406088,['person'],0
2352587,['scissors'],75
2324252,['bowl'],44
2363404,['pizza'],52
2320662,['person'],0
2402895,['person'],0
2331326,['fork'],41
2417400,['mouse'],63
2367706,['bench'],13
2334584,['horse'],17
2399884,['fork'],41
4848,['fork'],41
713418,['car'],2
2397332,['person'],0
2328798,['car'],2
2369103,['surfboard'],36
1591846,['chair'],55
2393314,['surfboard'],36
2332460,['bottle'],38
2396900,['sheep'],18
2319217,['tennis racket'],37
4862,['spoon'],43
2368511,['skateboard'],35
2397441,['knife'],42
2327540,['dog'],16
2388836,['spoon'],43
2362744,['giraffe'],23
2344728,['car'],2
2374597,['skateboard'],35
2370203,['chair'],55
2405703,['train'],6
2411016,['toilet'],60
2368895,['boat'],8
2337336,['train'],6
1593127,['stop sign'],11
713175,['kite'],32
2373641,['train'],6
2341813,['bowl'],44
2385345,['dog'],16
2319108,['zebra'],22
2345855,['bottle'],38
2407987,['person'],0
2405860,['bed'],58
2343325,['kite'],32
2414158,['train'],6
2401814,['elephant'],20
713626,['chair'],55
2415376,['fire hydrant'],10
2403212,['person'],0
2391305,['zebra'],22
2413639,['surfboard'],36
2331591,['truck'],7
2412551,['person'],0
2386892,['truck'],7
2411968,['traffic light'],9
2315495,['elephant'],20
2355110,['chair'],55
2364421,['laptop'],62
2357957,['elephant'],20
498001,['chair'],55
2351997,['sink'],70
2382128,['clock'],73
2396498,['pizza'],52
2360429,['person'],0
2353510,['dog'],16
2370994,['bottle'],38
498001,['bear'],21
2366922,['bird'],14
2341679,['skis'],30
2322068,['train'],6
2414718,['car'],2
2417029,['vase'],74
1079,['book'],72
2337375,['cat'],15
2413306,['backpack'],24
2320560,['cup'],40
2330097,['elephant'],20
2404666,['surfboard'],36
2402848,['elephant'],20
2387276,['zebra'],22
2349183,['bottle'],38
2331457,['train'],6
2328328,['backpack'],24
2411930,['scissors'],75
2407143,['person'],0
2360145,['donut'],53
2316260,['train'],6
2409023,['truck'],7
2412323,['motorcycle'],3
498118,['person'],0
2354715,['person'],0
2349930,['kite'],32
2399864,['person'],0
2417350,['bowl'],44
2403463,['cat'],15
2371985,['motorcycle'],3
2370610,['person'],0
2356203,['orange'],48
2375001,['sheep'],18
2413296,['cake'],54
2360366,['bench'],13
2369112,['car'],2
2343782,['snowboard'],31
2378361,['banana'],45
2331817,['airplane'],4
2360419,['truck'],7
2856,['bicycle'],1
2372903,['fork'],41
2338796,['knife'],42
2354474,['airplane'],4
2347608,['bear'],21
2363170,['fork'],41
2387861,['horse'],17
1948,['person'],0
2371420,['remote'],64
2337067,['cat'],15
2383902,['teddy bear'],76
2369069,['airplane'],4
2324438,['clock'],73
2410170,['clock'],73
2397176,['person'],0
2416524,['kite'],32
2363514,['spoon'],43
2397237,['train'],6
2334114,['skateboard'],35
2398062,['bird'],14
2381694,['car'],2
2329176,['person'],0
2321619,['baseball bat'],33
2395924,['vase'],74
2316372,['bed'],58
2326717,['boat'],8
2370554,['person'],0
2342927,['couch'],56
2373512,['oven'],68
2391343,['bowl'],44
2416117,['dog'],16
2341034,['horse'],17
2388825,['boat'],8
498355,['pizza'],52
2348600,['bowl'],44
2417903,['knife'],42
2365116,['bottle'],38
1592480,['person'],0
2340427,['clock'],73
2318670,['cat'],15
2402373,['sandwich'],47
2377371,['cake'],54
2399819,['scissors'],75
248,['bus'],5
2379588,['couch'],56
2328776,['suitcase'],28
2338186,['oven'],68
2355833,['scissors'],75
2376116,['bottle'],38
2357271,['knife'],42
2352615,['giraffe'],23
2351131,['car'],2
2385923,['bench'],13
2318708,['umbrella'],25
2373874,['truck'],7
2417053,['clock'],73
2348227,['motorcycle'],3
2415325,['train'],6
2326813,['truck'],7
2414096,['zebra'],22
2377444,['person'],0
2359148,['train'],6
2335682,['cat'],15
2389972,['surfboard'],36
2363574,['bed'],58
2334972,['keyboard'],65
2407267,['person'],0
2372098,['train'],6
2391536,['cup'],40
2318434,['clock'],73
2331580,['person'],0
2358837,['microwave'],67
2332311,['truck'],7
2376259,['chair'],55
2367315,['person'],0
2387063,['skis'],30
2348439,['truck'],7
2338962,['bench'],13
1523,['scissors'],75
2352059,['bowl'],44
2360260,['sheep'],18
2380909,['train'],6
2324059,['person'],0
2402208,['chair'],55
2413882,['zebra'],22
2409674,['sink'],70
2408034,['traffic light'],9
2350762,['backpack'],24
2329918,['backpack'],24
2403801,['sheep'],18
1593008,['book'],72
2404664,['car'],2
2336497,['bench'],13
2380002,['surfboard'],36
2402846,['elephant'],20
2408785,['dog'],16
2401477,['bowl'],44
2349011,['boat'],8
2333352,['vase'],74
2322199,['person'],0
2321383,['horse'],17
2369940,['car'],2
2348236,['bowl'],44
2377735,['clock'],73
2357739,['car'],2
1159909,['keyboard'],65
2400311,['boat'],8
2318905,['chair'],55
2413206,['car'],2
2319626,['dog'],16
2341442,['tie'],27
2354741,['sink'],70
2329047,['tie'],27
2325722,['car'],2
2367857,['train'],6
2388556,['chair'],55
3539,['person'],0
2334866,['elephant'],20
2399953,['cell phone'],66
2365303,['bird'],14
2364276,['banana'],45
2326630,['snowboard'],31
2330231,['fire hydrant'],10
2354857,['train'],6
2365941,['bowl'],44
2354920,['bowl'],44
2350305,['person'],0
2407968,['zebra'],22
2387028,['bowl'],44
2358933,['zebra'],22
2415174,['clock'],73
2334214,['wine glass'],39
2415730,['traffic light'],9
1159687,['skateboard'],35
2389111,['airplane'],4
2317118,['car'],2
2412776,['toilet'],60
498172,['bus'],5
2386944,['truck'],7
2329717,['person'],0
2364582,['person'],0
2316451,['cell phone'],66
285787,['bottle'],38
2365794,['couch'],56
2398654,['zebra'],22
2404510,['motorcycle'],3
2360279,['surfboard'],36
2325955,['train'],6
2383001,['elephant'],20
2381729,['teddy bear'],76
2342954,['kite'],32
2316837,['bench'],13
2399906,['train'],6
2408379,['knife'],42
2411760,['person'],0
2363541,['person'],0
2341966,['couch'],56
2318950,['bench'],13
2319492,['laptop'],62
2375223,['umbrella'],25
2317858,['bird'],14
2357481,['bowl'],44
2390073,['bear'],21
2360154,['cup'],40
2388536,['knife'],42
2373373,['bed'],58
2359571,['cake'],54
2400022,['tv'],61
2351562,['bowl'],44
2401832,['giraffe'],23
2347525,['keyboard'],65
2392161,['tie'],27
2423,['car'],2
2324124,['motorcycle'],3
2398120,['bus'],5
2378510,['toilet'],60
2346427,['surfboard'],36
2406188,['person'],0
2365208,['person'],0
2331743,['surfboard'],36
2230,['car'],2
2384916,['refrigerator'],71
2365229,['pizza'],52
2318538,['car'],2
1586,['car'],2
2319939,['backpack'],24
2332105,['toilet'],60
2399760,['bus'],5
2399259,['boat'],8
2348315,['laptop'],62
2375080,['horse'],17
2409778,['couch'],56
2385794,['couch'],56
2397094,['person'],0
2329879,['dog'],16
2375442,['wine glass'],39
2330658,['truck'],7
2322620,['refrigerator'],71
2374698,['cup'],40
2367387,['person'],0
2352284,['laptop'],62
2405205,['person'],0
150292,['knife'],42
2410138,['train'],6
2383615,['person'],0
2379036,['person'],0
2394716,['skateboard'],35
2356562,['toilet'],60
2380443,['handbag'],26
2372435,['person'],0
2340589,['cell phone'],66
2401377,['chair'],55
2374596,['giraffe'],23
2323928,['teddy bear'],76
2395458,['chair'],55
2417444,['traffic light'],9
2347765,['person'],0
2317754,['mouse'],63
2327971,['person'],0
2359567,['bottle'],38
2351960,['donut'],53
285753,['car'],2
2382155,['sink'],70
2375400,['person'],0
2348892,['boat'],8
2380948,['toilet'],60
2377336,['bed'],58
2404028,['person'],0
2320344,['horse'],17
2352194,['motorcycle'],3
2415178,['chair'],55
2348511,['hot dog'],51
2392001,['surfboard'],36
2398770,['book'],72
2377089,['bowl'],44
1592603,['cup'],40
2349640,['tennis racket'],37
2381898,['person'],0
2381937,['car'],2
2378646,['bench'],13
2319772,['toilet'],60
2359519,['person'],0
497973,['dog'],16
2357991,['boat'],8
2323068,['sink'],70
2413169,['bear'],21
2359325,['wine glass'],39
2331384,['bear'],21
2352355,['dog'],16
2368781,['scissors'],75
2401705,['backpack'],24
2404766,['suitcase'],28
2385027,['person'],0
2371900,['oven'],68
2394499,['person'],0
2353918,['bottle'],38
2351349,['airplane'],4
2350753,['person'],0
2361691,['hot dog'],51
2322547,['giraffe'],23
2355013,['cup'],40
2397674,['person'],0
2342026,['clock'],73
2345885,['truck'],7
2413977,['chair'],55
2388467,['book'],72
2349369,['truck'],7
2363971,['dog'],16
2337249,['bench'],13
2352285,['person'],0
2341996,['keyboard'],65
2368423,['cup'],40
2398624,['bus'],5
2353450,['surfboard'],36
4195,['bottle'],38
2315490,['knife'],42
2361869,['person'],0
2399916,['book'],72
2342405,['backpack'],24
2344852,['person'],0
713207,['dog'],16
2356679,['train'],6
2316600,['giraffe'],23
2380064,['chair'],55
2361765,['bird'],14
2412496,['pizza'],52
2391741,['tennis racket'],37
2361586,['surfboard'],36
2417682,['toilet'],60
2345542,['truck'],7
2375889,['pizza'],52
2403727,['umbrella'],25
2318811,['car'],2
2372176,['couch'],56
2403796,['person'],0
2318463,['person'],0
2326667,['vase'],74
2357192,['pizza'],52
2409077,['giraffe'],23
2378660,['fork'],41
2411089,['person'],0
2408185,['person'],0
2348754,['couch'],56
2347467,['bottle'],38
2364371,['bottle'],38
2315606,['skateboard'],35
2326215,['bear'],21
2378344,['skateboard'],35
2417742,['train'],6
2368106,['tie'],27
2376613,['skis'],30
2397375,['person'],0
2338662,['fork'],41
2326814,['dog'],16
2395983,['chair'],55
2399720,['mouse'],63
2368770,['person'],0
2362638,['chair'],55
2390177,['car'],2
2386842,['bus'],5
2400381,['skateboard'],35
2338202,['truck'],7
2389437,['bottle'],38
2349882,['zebra'],22
2377716,['person'],0
1033,['cake'],54
2388440,['car'],2
2407737,['bird'],14
2379213,['frisbee'],29
107990,['giraffe'],23
2416522,['clock'],73
2384759,['skateboard'],35
2404877,['clock'],73
2321707,['cell phone'],66
2363676,['traffic light'],9
2413372,['knife'],42
2334753,['keyboard'],65
2348491,['book'],72
2414633,['bench'],13
2364561,['bear'],21
2332117,['person'],0
2319308,['person'],0
2372234,['bus'],5
2399093,['person'],0
2403810,['vase'],74
2330590,['cat'],15
2396546,['clock'],73
1593026,['bus'],5
2336110,['person'],0
2378298,['horse'],17
2337992,['skateboard'],35
2316321,['person'],0
2364262,['bicycle'],1
2410045,['toilet'],60
2394078,['banana'],45
2400934,['keyboard'],65
2343076,['remote'],64
2342721,['surfboard'],36
2370766,['person'],0
2331160,['person'],0
2366092,['surfboard'],36
2349019,['bottle'],38
2338413,['car'],2
2408511,['laptop'],62
2321395,['person'],0
2398953,['dog'],16
2344073,['traffic light'],9
2384282,['mouse'],63
2366595,['chair'],55
2329220,['umbrella'],25
1592551,['bicycle'],1
2234,['car'],2
2402832,['vase'],74
2343675,['tennis racket'],37
2344011,['bus'],5
330,['mouse'],63
2393688,['cow'],19
2367027,['motorcycle'],3
2365674,['cake'],54
2415450,['keyboard'],65
2386120,['refrigerator'],71
2356085,['bird'],14
61545,['chair'],55
2367829,['person'],0
2355487,['bus'],5
2392715,['chair'],55
2343709,['refrigerator'],71
2387323,['cat'],15
2334564,['surfboard'],36
2388232,['elephant'],20
392,['laptop'],62
2340461,['cow'],19
2321090,['orange'],48
2415401,['giraffe'],23
498256,['bird'],14
2350168,['person'],0
2367180,['backpack'],24
2342286,['bear'],21
2325721,['clock'],73
2333000,['giraffe'],23
2404819,['person'],0
402,['person'],0
2411987,['car'],2
2368295,['boat'],8
2352792,['tie'],27
2361254,['airplane'],4
2374109,['cup'],40
2322084,['oven'],68
2384077,['bus'],5
2397694,['airplane'],4
2366436,['car'],2
2402543,['bear'],21
2404133,['boat'],8
2326884,['bird'],14
2327906,['kite'],32
2324108,['bowl'],44
2377487,['person'],0
1559,['bus'],5
2349461,['person'],0
4175,['chair'],55
2377264,['keyboard'],65
2411109,['laptop'],62
2389703,['vase'],74
2334364,['person'],0
2372018,['dog'],16
2334262,['pizza'],52
181,['chair'],55
2321574,['bowl'],44
2403781,['bird'],14
2409226,['keyboard'],65
2364149,['person'],0
2326693,['stop sign'],11
2337430,['surfboard'],36
150347,['laptop'],62
2351212,['fire hydrant'],10
2395306,['clock'],73
2394218,['motorcycle'],3
2386536,['clock'],73
2325343,['bus'],5
2319938,['bottle'],38
2342014,['traffic light'],9
2397494,['mouse'],63
2357524,['person'],0
2395425,['truck'],7
2368274,['boat'],8
2372117,['banana'],45
2406818,['spoon'],43
2345158,['boat'],8
2322050,['elephant'],20
2403830,['bench'],13
2358214,['tv'],61
2394914,['clock'],73
2355347,['person'],0
2336373,['frisbee'],29
2374768,['tennis racket'],37
2368990,['bird'],14
2338175,['train'],6
3211,['car'],2
2332809,['bench'],13
2324723,['knife'],42
2342988,['bottle'],38
2374035,['bicycle'],1
2394109,['apple'],46
2367952,['person'],0
2321088,['umbrella'],25
2336303,['train'],6
2388676,['laptop'],62
2392135,['boat'],8
2325630,['person'],0
2397624,['person'],0
2376398,['bottle'],38
2371511,['apple'],46
1592607,['microwave'],67
2379529,['vase'],74
2355101,['toilet'],60
2356577,['tennis racket'],37
2415238,['skis'],30
2337000,['fork'],41
2381529,['bear'],21
2417324,['skateboard'],35
2337084,['chair'],55
846,['car'],2
2345888,['sheep'],18
2365677,['train'],6
3471,['car'],2
2403035,['scissors'],75
2330005,['elephant'],20
2342434,['car'],2
2343957,['person'],0
2342379,['oven'],68
2416632,['clock'],73
2348531,['airplane'],4
2370572,['boat'],8
2383566,['keyboard'],65
4683,['car'],2
2325354,['dog'],16
2369127,['motorcycle'],3
2367608,['frisbee'],29
2340183,['person'],0
2321156,['tie'],27
2371280,['backpack'],24
2328561,['pizza'],52
713036,['person'],0
2410094,['suitcase'],28
2368797,['chair'],55
362,['stop sign'],11
2384371,['snowboard'],31
2384706,['train'],6
2416759,['car'],2
2325767,['dog'],16
2345077,['giraffe'],23
2350823,['elephant'],20
2329138,['person'],0
2374502,['pizza'],52
2323408,['book'],72
2411976,['clock'],73
2341418,['giraffe'],23
2407411,['chair'],55
2369813,['bed'],58
2329829,['dog'],16
2398080,['bear'],21
2386909,['person'],0
713890,['person'],0
2334343,['bicycle'],1
2401072,['donut'],53
2347245,['bicycle'],1
551,['chair'],55
2357332,['remote'],64
2320833,['umbrella'],25
2387765,['skateboard'],35
2360743,['bus'],5
2384370,['chair'],55
2394134,['umbrella'],25
712994,['horse'],17
2345445,['bird'],14
2316000,['backpack'],24
2380454,['traffic light'],9
2403843,['banana'],45
2331247,['vase'],74
2407290,['knife'],42
2384692,['truck'],7
2356814,['bird'],14
2379857,['bird'],14
2316714,['train'],6
2665,['zebra'],22
2407194,['cat'],15
2334001,['person'],0
2391221,['train'],6
2397977,['chair'],55
2377658,['clock'],73
2370386,['bird'],14
2403522,['airplane'],4
2323110,['bird'],14
2376573,['pizza'],52
2384084,['chair'],55
2336629,['train'],6
2390152,['toaster'],69
2370017,['car'],2
2399742,['person'],0
2315729,['cake'],54
2389144,['tennis racket'],37
2360551,['toaster'],69
2346876,['truck'],7
2416449,['dog'],16
2337799,['carrot'],50
2351102,['airplane'],4
2356272,['horse'],17
2317455,['fire hydrant'],10
2371971,['frisbee'],29
2321520,['teddy bear'],76
713620,['person'],0
2408541,['chair'],55
2324553,['bear'],21
2357697,['book'],72
2415489,['spoon'],43
2350634,['person'],0
2401260,['fork'],41
2393315,['dog'],16
2350847,['person'],0
2403481,['kite'],32
2410645,['car'],2
2390409,['umbrella'],25
2341603,['train'],6
2368985,['sink'],70
535,['bowl'],44
2408603,['knife'],42
2336413,['cake'],54
2364483,['traffic light'],9
2409373,['teddy bear'],76
2329561,['cup'],40
2340470,['boat'],8
2389940,['suitcase'],28
2341777,['tie'],27
2404267,['sandwich'],47
1592976,['person'],0
2349357,['car'],2
2337137,['person'],0
2394398,['toilet'],60
2379172,['vase'],74
2397603,['baseball bat'],33
2412262,['chair'],55
2413845,['bed'],58
2383728,['bicycle'],1
2342317,['bench'],13
2346012,['car'],2
2354140,['person'],0
2380934,['bird'],14
2369551,['bowl'],44
2369599,['bench'],13
713419,['person'],0
2363212,['traffic light'],9
2395730,['person'],0
2315442,['surfboard'],36
2337514,['cow'],19
2409528,['cake'],54
2326431,['bottle'],38
2391944,['fork'],41
2342491,['person'],0
2345303,['motorcycle'],3
2355025,['surfboard'],36
2386576,['person'],0
2374970,['person'],0
2359594,['cell phone'],66
2315439,['toilet'],60
2324920,['fork'],41
2324453,['person'],0
2376658,['backpack'],24
2330146,['orange'],48
2393282,['vase'],74
2338028,['tennis racket'],37
2316288,['bowl'],44
2318667,['airplane'],4
2351891,['elephant'],20
2362452,['person'],0
2409870,['bed'],58
2321169,['clock'],73
2353490,['skateboard'],35
2378096,['train'],6
2400334,['bus'],5
713584,['truck'],7
2321590,['truck'],7
2417555,['boat'],8
2405793,['boat'],8
712968,['bench'],13
713376,['bus'],5
2399777,['bird'],14
2390956,['book'],72
2364896,['person'],0
2316253,['bottle'],38
2400270,['bowl'],44
2367772,['frisbee'],29
2403307,['person'],0
2347489,['cat'],15
2352928,['giraffe'],23
2415251,['bowl'],44
2409981,['umbrella'],25
2406976,['giraffe'],23
2352173,['sheep'],18
2365633,['giraffe'],23
2374164,['cat'],15
2349703,['bench'],13
2381516,['bottle'],38
1678,['mouse'],63
2378607,['cake'],54
498407,['person'],0
2374555,['frisbee'],29
2349854,['knife'],42
624,['person'],0
2343097,['umbrella'],25
2342970,['motorcycle'],3
2363685,['toilet'],60
2366835,['fire hydrant'],10
2338646,['traffic light'],9
2348107,['knife'],42
2402023,['person'],0
2356244,['person'],0
2340753,['train'],6
2353272,['knife'],42
2397845,['person'],0
2403298,['traffic light'],9
2383283,['person'],0
2396616,['toilet'],60
2417045,['person'],0
2331613,['bench'],13
2349506,['bottle'],38
2407814,['kite'],32
2359254,['airplane'],4
2352533,['fork'],41
2376659,['clock'],73
2365438,['cow'],19
2393457,['sink'],70
2364283,['train'],6
1592153,['backpack'],24
2350853,['horse'],17
2340573,['baseball glove'],34
2366891,['person'],0
2331531,['zebra'],22
2412462,['person'],0
2370106,['sheep'],18
2322922,['couch'],56
2342332,['bowl'],44
2344390,['bed'],58
2343470,['microwave'],67
2343053,['elephant'],20
2370215,['carrot'],50
2344100,['person'],0
2362817,['clock'],73
2344178,['handbag'],26
2409330,['laptop'],62
2361486,['horse'],17
2403814,['skateboard'],35
2377427,['bottle'],38
2363181,['bird'],14
2318899,['couch'],56
2417765,['vase'],74
2352534,['clock'],73
2322645,['cup'],40
2354675,['person'],0
2413174,['skis'],30
2401766,['bus'],5
2411352,['frisbee'],29
2328405,['spoon'],43
2374104,['bird'],14
2320424,['toaster'],69
2336994,['laptop'],62
2401753,['car'],2
2362969,['bear'],21
2404727,['umbrella'],25
2317661,['person'],0
2401233,['bottle'],38
2341246,['bed'],58
2350716,['person'],0
2407688,['car'],2
2342850,['bottle'],38
2408747,['truck'],7
2383186,['person'],0
2344641,['person'],0
498053,['bus'],5
713914,['car'],2
2416243,['keyboard'],65
2332960,['toilet'],60
2413895,['laptop'],62
2367939,['hot dog'],51
2349878,['bird'],14
2355575,['vase'],74
2355166,['bench'],13
2343593,['bed'],58
2372073,['person'],0
2362661,['sink'],70
2326602,['dog'],16
2364226,['oven'],68
2341321,['pizza'],52
2320336,['person'],0
2319066,['bowl'],44
2318052,['backpack'],24
2352643,['bird'],14
2413960,['cow'],19
2378495,['handbag'],26
2374328,['traffic light'],9
2373074,['truck'],7
2315995,['person'],0
2363552,['person'],0
2359360,['frisbee'],29
2316616,['kite'],32
2375591,['bird'],14
2318672,['clock'],73
2316688,['umbrella'],25
2399941,['train'],6
2315663,['snowboard'],31
2405540,['cat'],15
90,['sink'],70
2400006,['cup'],40
2396261,['elephant'],20
2366203,['person'],0
2369452,['refrigerator'],71
2362792,['airplane'],4
2364077,['person'],0
2344893,['refrigerator'],71
2345975,['cup'],40
2323143,['tie'],27
2365026,['car'],2
2380931,['surfboard'],36
2353997,['bench'],13
2335424,['bottle'],38
2409245,['person'],0
2359307,['car'],2
3586,['person'],0
2384693,['bowl'],44
2325301,['keyboard'],65
2393277,['bear'],21
2343118,['toothbrush'],77
2381206,['car'],2
2408979,['bear'],21
2393945,['teddy bear'],76
2372183,['surfboard'],36
286024,['bear'],21
2392829,['keyboard'],65
285761,['cell phone'],66
2334387,['person'],0
2354153,['clock'],73
2317105,['person'],0
2316785,['train'],6
2410000,['person'],0
2334015,['surfboard'],36
2355584,['train'],6
2379044,['frisbee'],29
2361041,['chair'],55
2402653,['person'],0
2394792,['toilet'],60
2357895,['chair'],55
2366303,['tv'],61
2368956,['cake'],54
2391912,['person'],0
2353307,['horse'],17
2361035,['train'],6
2388691,['bench'],13
2389561,['bed'],58
2389542,['person'],0
2348741,['snowboard'],31
2357347,['person'],0
2397842,['chair'],55
2358477,['pizza'],52
2352314,['vase'],74
2404274,['bench'],13
2338770,['skateboard'],35
2367591,['kite'],32
2339162,['book'],72
2359492,['bird'],14
2360993,['bench'],13
2400412,['kite'],32
2412019,['bicycle'],1
2377931,['backpack'],24
2378063,['bear'],21
2337968,['laptop'],62
2392928,['bench'],13
2389337,['car'],2
2342552,['bus'],5
2389628,['airplane'],4
2410434,['train'],6
2331318,['train'],6
2349747,['person'],0
2348281,['sink'],70
2376697,['motorcycle'],3
2373807,['person'],0
2400305,['cake'],54
2319372,['bottle'],38
2364205,['bus'],5
2349972,['suitcase'],28
2364180,['train'],6
2410035,['kite'],32
2317357,['fire hydrant'],10
1635,['car'],2
2385573,['bench'],13
2385346,['zebra'],22
2360766,['donut'],53
2323597,['umbrella'],25
2385020,['bench'],13
2405052,['traffic light'],9
2332339,['dog'],16
2362189,['bottle'],38
2390529,['tennis racket'],37
2366491,['car'],2
2374819,['sink'],70
2411111,['person'],0
2354635,['car'],2
2337555,['clock'],73
2330472,['chair'],55
2318595,['cup'],40
2378059,['person'],0
2352590,['zebra'],22
2362245,['fork'],41
2369866,['cell phone'],66
2412071,['person'],0
2331355,['cake'],54
713918,['car'],2
2334109,['stop sign'],11
2367618,['chair'],55
2368756,['elephant'],20
2329823,['truck'],7
2396424,['person'],0
2415640,['sink'],70
713364,['person'],0
2407065,['car'],2
2330198,['person'],0
2322625,['person'],0
2411533,['cat'],15
3679,['cup'],40
2382844,['tennis racket'],37
2335205,['cup'],40
2349334,['cup'],40
2343268,['vase'],74
2390513,['bed'],58
2384560,['airplane'],4
2324568,['clock'],73
2385755,['cake'],54
1159362,['bench'],13
2371919,['tie'],27
2411913,['person'],0
2376943,['surfboard'],36
2317045,['skateboard'],35
2398326,['apple'],46
2384274,['kite'],32
2372679,['train'],6
2318761,['sink'],70
2393770,['banana'],45
2387039,['laptop'],62
2403322,['truck'],7
2415947,['person'],0
1592949,['car'],2
2355351,['keyboard'],65
2326030,['cat'],15
2359936,['car'],2
2315786,['chair'],55
2406996,['sandwich'],47
2393747,['chair'],55
2371948,['car'],2
2325554,['bench'],13
2394341,['mouse'],63
2401264,['broccoli'],49
2401502,['spoon'],43
2371563,['cake'],54
2362038,['cake'],54
2350383,['person'],0
2316609,['horse'],17
2373185,['sandwich'],47
2382235,['stop sign'],11
2377668,['couch'],56
2339081,['airplane'],4
2350756,['boat'],8
498025,['bowl'],44
2399112,['giraffe'],23
2416871,['cake'],54
2374351,['parking meter'],12
2385236,['person'],0
2398684,['toilet'],60
2352803,['chair'],55
402,['chair'],55
1592185,['car'],2
2346141,['person'],0
2388581,['cup'],40
2404386,['vase'],74
2338567,['remote'],64
2329829,['couch'],56
2400280,['cow'],19
2368893,['tv'],61
2318850,['dog'],16
2330686,['person'],0
2408417,['skateboard'],35
2338806,['train'],6
1592314,['person'],0
2324319,['chair'],55
2359982,['dog'],16
2318172,['bottle'],38
2388290,['frisbee'],29
2409034,['motorcycle'],3
2332399,['person'],0
2327502,['boat'],8
2375153,['traffic light'],9
2355427,['carrot'],50
2391077,['person'],0
2373017,['toilet'],60
2354446,['toilet'],60
2384252,['bowl'],44
2318463,['backpack'],24
2416686,['giraffe'],23
713871,['laptop'],62
2328945,['motorcycle'],3
2357752,['toothbrush'],77
2396561,['teddy bear'],76
2397756,['car'],2
2384950,['couch'],56
2396500,['person'],0
2378479,['person'],0
2322455,['oven'],68
2411068,['baseball bat'],33
2399101,['sheep'],18
390,['keyboard'],65
2323120,['train'],6
2409102,['chair'],55
2412143,['chair'],55
713453,['sink'],70
2333230,['clock'],73
2318063,['snowboard'],31
2141,['cup'],40
713787,['truck'],7
2371917,['chair'],55
1159906,['person'],0
2353458,['bottle'],38
479,['truck'],7
2328197,['book'],72
2380950,['sink'],70
2364877,['snowboard'],31
2318077,['refrigerator'],71
349,['bowl'],44
2319697,['airplane'],4
2372047,['cow'],19
2383589,['frisbee'],29
2381379,['toothbrush'],77
2326513,['skateboard'],35
2370432,['clock'],73
2322493,['car'],2
2343250,['cell phone'],66
2363522,['umbrella'],25
2343962,['person'],0
2375530,['person'],0
2354038,['person'],0
2348565,['kite'],32
