name,label
000000142129_left.png,stop sign parking meter
000000056580_left.png,stop sign
000000574242_left.png,stop sign
000000464033_left.png,bird
000000017882_left.png,chair umbrella
000000314515_left.png,umbrella
000000081210_left.png,handbag umbrella
000000331366_left.png,umbrella
000000252280_left.png,umbrella
000000515289_left.png,umbrella
000000536725_left.png,umbrella tie
000000293228_left.png,umbrella
000000559440_left.png,umbrella toilet
000000512982_left.png,bottle
000000061882_left.png,bottle sink
000000437947_left.png,oven bottle sink
000000173968_left.png,potted plant toothbrush vase sink
000000429025_left.png,tie
000000089032_left.png,car tie
000000370207_left.png,cup spoon tie
000000448151_left.png,tie
000000118097_left.png,tie
000000094745_left.png,sports ball
000000147545_left.png,cup sandwich wine glass
000000557339_left.png,potted plant vase sink
000000274262_left.png,broccoli dining table wine glass
000000372220_left.png,cell phone
000000010825_left.png,truck cell phone car
000000482187_left.png,cell phone dining table wine glass
000000363181_left.png,cell phone car
000000441415_left.png,vase orange laptop cell phone bowl
000000069969_left.png,handbag backpack cell phone
000000203539_left.png,cell phone
000000299288_left.png,book cell phone
000000453481_left.png,cell phone
000000304964_left.png,cell phone
000000535750_left.png,cell phone
000000268224_left.png,cell phone
000000027517_left.png,book cell phone
000000531069_left.png,cell phone
000000553129_left.png,microwave oven clock cell phone bowl
000000482562_left.png,microwave refrigerator chair oven clock bottle
000000106351_left.png,apple toaster refrigerator
000000034445_left.png,oven refrigerator
000000300324_left.png,spoon refrigerator cup bowl sink
000000241645_left.png,cup spoon refrigerator
000000454907_left.png,refrigerator
000000321522_left.png,cup oven refrigerator
000000209468_left.png,knife refrigerator
000000146078_left.png,oven knife refrigerator
000000527759_left.png,oven refrigerator
000000280857_left.png,cup oven refrigerator sink
000000139004_left.png,refrigerator
000000299776_left.png,refrigerator
000000261175_left.png,spoon refrigerator couch clock knife
000000159377_left.png,refrigerator
000000137118_left.png,microwave refrigerator
000000217989_left.png,book refrigerator oven knife bottle sink
000000405146_left.png,refrigerator
000000255248_left.png,refrigerator
000000549763_left.png,microwave refrigerator
000000422785_left.png,handbag spoon refrigerator
000000104392_left.png,bowl cup refrigerator
000000318361_left.png,refrigerator
000000283816_left.png,bowl clock refrigerator knife
000000016896_left.png,refrigerator
000000236023_left.png,refrigerator
000000040986_left.png,refrigerator sink
000000540642_left.png,refrigerator
000000356533_left.png,refrigerator
000000562139_left.png,refrigerator wine glass
000000534659_left.png,refrigerator
000000223094_left.png,cup refrigerator
000000505728_left.png,cup cake spoon refrigerator
000000531499_left.png,microwave refrigerator sink
000000287335_left.png,potted plant vase refrigerator
000000050609_left.png,toaster refrigerator vase
000000137475_left.png,refrigerator
000000048708_left.png,refrigerator sink
000000164121_left.png,refrigerator banana sink
000000476335_left.png,spoon refrigerator
000000533166_left.png,microwave refrigerator
000000264347_left.png,cup refrigerator
000000078260_left.png,oven refrigerator sink
000000538092_left.png,refrigerator
000000564283_left.png,refrigerator
000000353317_left.png,refrigerator
000000048905_left.png,refrigerator
000000045746_left.png,dining table refrigerator orange chair apple
000000008292_left.png,refrigerator
000000055544_left.png,handbag oven refrigerator cup
000000556025_left.png,oven refrigerator
000000581177_left.png,oven spoon refrigerator microwave
000000157669_left.png,refrigerator
000000205577_left.png,refrigerator
000000069914_left.png,oven bottle refrigerator
000000087052_left.png,vase refrigerator oven cup bottle
000000399879_left.png,oven refrigerator
000000133515_left.png,refrigerator
000000277563_left.png,refrigerator
000000536972_left.png,oven book refrigerator
000000231450_left.png,refrigerator oven clock cup knife sink
000000103667_left.png,chair oven refrigerator
000000473153_left.png,clock
000000465877_left.png,cup clock sink
000000550864_left.png,bowl refrigerator
000000515565_left.png,clock
000000334050_left.png,clock
000000080733_left.png,clock bottle
000000178331_left.png,clock
000000162495_left.png,clock
000000342387_left.png,clock
000000098493_left.png,chair clock
000000347113_left.png,oven clock
000000472621_left.png,bowl book clock vase
000000020671_left.png,clock bottle
000000563311_left.png,clock
000000337120_left.png,clock
000000021198_left.png,clock
000000195271_left.png,clock
000000390190_left.png,clock toilet
000000145093_left.png,clock
000000147042_left.png,chair book clock dining table
000000343708_left.png,clock
000000452727_left.png,clock dining table
000000454203_left.png,chair book clock
000000544522_left.png,clock orange
000000520427_left.png,backpack clock
000000423165_left.png,toothbrush bottle
000000046503_left.png,cup toothbrush
000000548223_left.png,toothbrush
000000162280_left.png,bowl toothbrush sink
000000256713_left.png,toothbrush bottle toilet sink
000000036053_left.png,cup toothbrush sink
000000486501_left.png,cup toothbrush scissors
000000298732_left.png,cup toothbrush
000000020760_left.png,toothbrush
000000272863_left.png,cup toothbrush sink
000000369128_left.png,cup toothbrush
000000477500_left.png,car
000000561578_left.png,car
000000364243_left.png,car
000000232949_left.png,car
000000201496_left.png,bus car
000000346904_left.png,stop sign car
000000123570_left.png,car
000000110501_left.png,car
000000117037_left.png,car
000000050125_left.png,truck car
000000046099_left.png,car
000000445002_left.png,toothbrush bottle bowl hair drier sink
000000535889_left.png,bottle sink
000000026348_left.png,dining table oven microwave bottle
000000019456_left.png,bowl spoon knife bottle
000000005802_left.png,knife bottle
000000143576_left.png,spoon bottle
000000365503_left.png,bottle
000000303413_left.png,bowl bottle toilet
000000273859_left.png,chair microwave bottle
000000121904_left.png,microwave scissors sports ball cup knife bottle bowl sink
000000135613_left.png,bottle toilet sink
000000495681_left.png,cup knife bottle
000000527102_left.png,chair
000000163518_left.png,chair
000000287560_left.png,chair dining table
000000296459_left.png,chair
000000298629_left.png,chair knife bottle
000000505132_left.png,chair
000000028239_left.png,chair cup toaster dining table
000000196742_left.png,chair
000000532126_left.png,chair
000000010192_left.png,chair vase
000000120961_left.png,chair tv keyboard mouse
000000108212_left.png,chair dining table
000000568717_left.png,chair bowl
000000249418_left.png,dining table orange
000000031519_left.png,truck
000000581394_left.png,suitcase truck
000000242510_left.png,traffic light truck
000000076942_left.png,truck
000000062251_left.png,traffic light
000000385346_left.png,car traffic light truck
000000537548_left.png,traffic light
000000482742_left.png,traffic light
000000564276_left.png,tie traffic light car
000000419790_left.png,backpack traffic light
000000332221_left.png,traffic light
000000445309_left.png,traffic light
000000267875_left.png,traffic light
000000289949_left.png,traffic light
000000321886_left.png,traffic light car
000000580041_left.png,traffic light
000000279491_left.png,cup dining table laptop
000000572604_left.png,fire hydrant
000000267972_left.png,fire hydrant
000000437432_left.png,fire hydrant
000000302077_left.png,microwave spoon dining table cup fork sink
000000118450_left.png,bench teddy bear
000000156846_left.png,backpack bench
000000016977_left.png,bench
000000561620_left.png,bench
000000560879_left.png,backpack bench
000000179921_left.png,bench
000000444382_left.png,chair bench dining table potted plant
000000075923_left.png,bench
000000054305_left.png,giraffe
000000276151_left.png,frisbee
000000458750_left.png,frisbee
000000158466_left.png,frisbee
000000472078_left.png,skis
000000307342_left.png,snowboard
000000165986_left.png,snowboard skis
000000268943_left.png,kite
000000416098_left.png,handbag kite
000000350099_left.png,skateboard
000000119964_left.png,skateboard
000000325343_left.png,skateboard bench
000000422677_left.png,skateboard
000000408449_left.png,skateboard
000000142697_left.png,surfboard
000000544583_left.png,surfboard
000000499198_left.png,surfboard
000000152111_left.png,surfboard
000000515056_left.png,tennis racket bottle truck
000000275197_left.png,spoon toaster orange wine glass oven bowl
000000378482_left.png,cup wine glass
000000374990_left.png,vase wine glass
000000127141_left.png,wine glass
000000510707_left.png,wine glass
000000111032_left.png,wine glass
000000389168_left.png,dining table wine glass
000000333683_left.png,sink wine glass
000000093140_left.png,microwave bottle wine glass
000000507958_left.png,wine glass
000000124601_left.png,keyboard laptop microwave wine glass
000000218205_left.png,knife dining table wine glass
000000220607_left.png,cup
000000428041_left.png,cup book
000000319456_left.png,cup hair drier
000000561403_left.png,cup
000000008718_left.png,cup
000000183393_left.png,cup
000000146961_left.png,bowl cup
000000200365_left.png,cup
000000193271_left.png,bowl cup sink wine glass
000000320703_left.png,cup knife fork sink
000000107340_left.png,cup
000000243456_left.png,cup book laptop
000000078313_left.png,chair cup dining table
000000567686_left.png,cup
000000431236_left.png,cup microwave
000000225963_left.png,cup fork sink
000000167529_left.png,cup
000000240501_left.png,cup
000000055375_left.png,spoon vase cup bowl sink
000000327436_left.png,cup
000000427639_left.png,cup
000000381608_left.png,cup spoon
000000012754_left.png,cup oven sink
000000208871_left.png,bowl cup oven sink
000000268059_left.png,bowl cup spoon
000000098054_left.png,spoon fork
000000063726_left.png,spoon knife fork
000000177143_left.png,knife fork
000000443949_left.png,oven clock fork
000000090255_left.png,spoon fork sink
000000401642_left.png,cup spoon fork
000000407017_left.png,refrigerator fork
000000432125_left.png,cake book knife fork
000000456223_left.png,knife scissors sink
000000145199_left.png,spoon knife
000000358629_left.png,knife refrigerator
000000314370_left.png,knife carrot
000000490286_left.png,spoon knife sink
000000307784_left.png,knife
000000396461_left.png,spoon knife bottle bowl sink
000000328797_left.png,oven spoon knife
000000064342_left.png,chair knife bottle
000000554037_left.png,knife scissors
000000310121_left.png,knife
000000378276_left.png,spoon oven knife bottle bowl
000000355106_left.png,knife
000000011360_left.png,oven knife banana orange
000000006658_left.png,knife
000000570981_left.png,oven knife
000000051355_left.png,oven knife
000000114401_left.png,bowl knife
000000421875_left.png,knife
000000367142_left.png,microwave knife
000000291742_left.png,spoon
000000400552_left.png,spoon
000000498547_left.png,spoon
000000109216_left.png,spoon microwave
000000493235_left.png,spoon toaster
000000483553_left.png,bowl spoon
000000065358_left.png,bowl spoon bottle sink
000000107084_left.png,spoon refrigerator
000000088988_left.png,cup oven spoon knife
000000532610_left.png,spoon
000000017953_left.png,bowl apple spoon
000000060623_left.png,bowl spoon dining table wine glass
000000197915_left.png,spoon
000000124236_left.png,oven spoon
000000143450_left.png,spoon
000000369082_left.png,bowl
000000467314_left.png,bowl apple bottle orange
000000253579_left.png,bowl cup dining table
000000250790_left.png,bowl cup
000000402514_left.png,vase orange potted plant apple backpack cup bowl
000000038963_left.png,spoon microwave oven cup bowl
000000047559_left.png,bowl
000000469795_left.png,bowl hair drier
000000258266_left.png,bowl
000000344498_left.png,bowl
000000541345_left.png,bowl
000000170630_left.png,bowl
000000356400_left.png,bowl apple
000000328805_left.png,bowl vase potted plant
000000115930_left.png,bowl
000000090732_left.png,bowl spoon
000000409855_left.png,book microwave apple bowl sink
000000407115_left.png,bowl bottle
000000196280_left.png,bowl
000000471043_left.png,bowl
000000046775_left.png,bowl
000000363830_left.png,bowl toilet
000000242422_left.png,bowl
000000300732_left.png,bowl
000000183905_left.png,banana
000000227952_left.png,chair apple banana
000000332861_left.png,refrigerator banana
000000106228_left.png,chair banana
000000298547_left.png,apple backpack
000000344271_left.png,apple suitcase couch
000000034212_left.png,apple knife scissors
000000526364_left.png,sink microwave orange
000000080131_left.png,knife orange
000000137967_left.png,book mouse cup orange
000000188136_left.png,orange
000000080367_left.png,broccoli carrot
000000134815_left.png,broccoli clock oven
000000328757_left.png,broccoli microwave
000000020788_left.png,potted plant vase carrot
000000558642_left.png,cake
000000138079_left.png,toilet sink
000000255928_left.png,toilet
000000047632_left.png,toilet
000000024845_left.png,toilet
000000292365_left.png,toilet
000000159500_left.png,toilet
000000429323_left.png,toilet sink
000000217387_left.png,toilet
000000578454_left.png,toilet
000000512760_left.png,toilet
000000331698_left.png,toilet
000000109434_left.png,toilet
000000401556_left.png,toilet sink
000000574166_left.png,toilet
000000540820_left.png,toilet
000000404785_left.png,toilet
000000136680_left.png,toilet
000000330536_left.png,toilet sink
000000005314_left.png,toilet sink
000000221910_left.png,toilet
000000132342_left.png,toilet sink
000000388027_left.png,toilet
000000088031_left.png,teddy bear toilet
000000449950_left.png,toilet
000000320951_left.png,toilet
000000010800_left.png,toilet
000000305464_left.png,toilet
000000024996_left.png,toilet sink
000000107123_left.png,toilet
000000295960_left.png,toilet
000000221681_left.png,toilet
000000177811_left.png,toilet
000000379580_left.png,toilet
000000313063_left.png,toilet sink
000000220741_left.png,toilet
000000050655_left.png,toilet
000000422416_left.png,toilet
000000237723_left.png,toilet
000000050443_left.png,toilet
000000047938_left.png,toilet sink
000000577521_left.png,toilet sink
000000298452_left.png,toilet
000000576160_left.png,toilet
000000451877_left.png,toilet
000000206958_left.png,toilet sink
000000304389_left.png,potted plant toilet
000000162249_left.png,toilet
000000369485_left.png,toilet
000000412996_left.png,toilet
000000157084_left.png,toilet sink
000000489528_left.png,toilet
000000010290_left.png,toilet
000000436141_left.png,toilet
000000472704_left.png,toilet
000000383601_left.png,toilet sink
000000465545_left.png,cup toothbrush toilet sink
000000381792_left.png,toilet
000000186079_left.png,toilet
000000478009_left.png,toilet
000000196168_left.png,toilet
000000141795_left.png,toilet
000000474430_left.png,toilet sink
000000146149_left.png,toilet
000000061422_left.png,toilet
000000041839_left.png,toilet
000000157862_left.png,toilet
000000412753_left.png,toilet
000000144941_left.png,toilet sink
000000017235_left.png,toilet
000000136793_left.png,toilet
000000561563_left.png,toilet sink
000000310532_left.png,toothbrush toilet
000000062491_left.png,toilet
000000078554_left.png,toilet
000000187424_left.png,toilet
000000254750_left.png,toilet
000000079689_left.png,toilet
000000231093_left.png,toilet
000000323598_left.png,toilet sink
000000345401_left.png,toilet
000000225505_left.png,toilet
000000368349_left.png,toilet sink
000000016523_left.png,toilet
000000035222_left.png,toilet
000000077486_left.png,toilet
000000127496_left.png,toilet
000000143370_left.png,handbag book toilet
000000030254_left.png,toilet
000000158982_left.png,toilet
000000187933_left.png,toilet
000000154420_left.png,toilet sink
000000449731_left.png,toilet
000000246701_left.png,toilet
000000533074_left.png,toilet
000000358191_left.png,toilet
000000563185_left.png,toilet
000000257327_left.png,toilet
000000390583_left.png,toilet
000000281950_left.png,toilet
000000330265_left.png,toilet
000000256094_left.png,toilet
000000435005_left.png,toilet
000000369386_left.png,toilet
000000281017_left.png,toilet sink
000000405296_left.png,toilet sink
000000550597_left.png,toilet
000000538497_left.png,toilet
000000287151_left.png,toilet
000000162677_left.png,toilet
000000134649_left.png,toilet
000000007214_left.png,toilet
000000057495_left.png,bottle toilet
000000576667_left.png,toilet
000000156832_left.png,toilet
000000380854_left.png,vase toilet
000000436848_left.png,toilet
000000281353_left.png,toilet
000000354662_left.png,toilet
000000512966_left.png,toilet
000000386766_left.png,tv sink
000000393814_left.png,laptop
000000416733_left.png,cup book fork laptop
000000480591_left.png,laptop
000000319706_left.png,chair scissors mouse
000000484751_left.png,mouse
000000068814_left.png,laptop mouse
000000318219_left.png,tv mouse
000000554500_left.png,keyboard cell phone chair
000000460378_left.png,oven microwave
000000059383_left.png,microwave
000000375180_left.png,bowl oven microwave toaster
000000350230_left.png,book microwave
000000329957_left.png,book oven microwave
000000294595_left.png,microwave refrigerator
000000556178_left.png,oven microwave
000000131661_left.png,oven microwave
000000403013_left.png,oven microwave refrigerator
000000334291_left.png,oven microwave orange
000000554445_left.png,microwave
000000309033_left.png,spoon microwave
000000091263_left.png,potted plant microwave
000000210012_left.png,microwave
000000243857_left.png,oven microwave knife
000000390184_left.png,oven microwave spoon
000000012326_left.png,book microwave banana orange apple
000000229324_left.png,microwave
000000447787_left.png,cake microwave
000000395512_left.png,microwave sink
000000567636_left.png,oven microwave banana
000000370138_left.png,oven
000000401411_left.png,oven book
000000251343_left.png,oven
000000272253_left.png,oven
000000306108_left.png,oven spoon vase
000000250311_left.png,oven vase bottle
000000453485_left.png,oven
000000301837_left.png,oven clock
000000519649_left.png,chair oven spoon
000000316342_left.png,oven
000000348447_left.png,oven
000000569801_left.png,oven
000000404257_left.png,oven
000000337815_left.png,oven
000000284365_left.png,oven
000000214274_left.png,oven microwave
000000325505_left.png,oven spoon sink
000000289714_left.png,oven
000000242365_left.png,oven
000000512576_left.png,oven refrigerator
000000393054_left.png,oven microwave refrigerator sink
000000073280_left.png,tv oven chair sink
000000132644_left.png,oven
000000092998_left.png,oven
000000577212_left.png,oven
000000025860_left.png,oven spoon sink
000000261679_left.png,oven
000000103538_left.png,oven
000000192079_left.png,oven spoon fork
000000073861_left.png,microwave vase chair oven clock knife sink
000000526186_left.png,bowl cup oven
000000488349_left.png,cup oven
000000128842_left.png,oven
000000482022_left.png,oven refrigerator
000000083097_left.png,oven
000000185201_left.png,oven
000000193021_left.png,backpack oven cell phone bottle
000000204044_left.png,oven refrigerator
000000161506_left.png,oven microwave
000000308507_left.png,toaster
000000543740_left.png,toaster
000000215691_left.png,oven toaster
000000275695_left.png,microwave toaster
000000093959_left.png,chair toaster
000000215709_left.png,sink
000000378709_left.png,toothbrush sink
000000181446_left.png,bowl sink
000000117535_left.png,cup sink
000000529507_left.png,sink
000000323959_left.png,bottle sink
000000448320_left.png,sink
000000254589_left.png,sink
000000281019_left.png,cup sink
000000498374_left.png,sink
000000450357_left.png,sink
000000422350_left.png,cup scissors sink
000000207400_left.png,sink
000000005328_left.png,sink
000000212646_left.png,sink
000000058910_left.png,sink
000000459921_left.png,cup sink
000000461030_left.png,sink
000000356351_left.png,sink
000000426053_left.png,sink
000000292278_left.png,cup sink
000000437910_left.png,sink
000000555939_left.png,sink
000000372816_left.png,sink
000000418070_left.png,sink
000000526767_left.png,sink
000000011727_left.png,sink
000000026522_left.png,toilet sink
