name,label
000000450359_left.png,"[47, 60, 13]"
000000552074_left.png,"[13, 69]"
000000347740_left.png,"[70, 20, 13, 56]"
000000065258_left.png,[13]
000000180718_left.png,"[47, 26, 1, 13, 14]"
000000066827_left.png,"[14, 13, 56]"
000000094052_left.png,"[36, 26, 12, 13]"
000000468885_left.png,"[35, 13, 69, 56]"
000000410350_left.png,[13]
000000000164_left.png,"[43, 27, 51, 13, 14]"
000000312632_left.png,"[13, 56]"
000000073009_left.png,[13]
000000545114_left.png,"[12, 68, 13]"
000000279149_left.png,"[12, 43, 76, 26, 13, 14]"
000000049984_left.png,"[13, 56]"
000000089099_left.png,[13]
000000076588_left.png,[13]
000000542570_left.png,"[22, 27, 13]"
000000251062_left.png,[13]
000000288161_left.png,[13]
000000398554_left.png,"[26, 13]"
000000454810_left.png,[13]
000000124707_left.png,"[47, 13, 56]"
000000213429_left.png,[13]
000000267135_left.png,"[14, 26, 13, 56]"
000000192440_left.png,"[13, 56]"
000000485731_left.png,"[47, 43, 51, 13]"
000000295105_left.png,"[47, 51, 13]"
000000262054_left.png,"[23, 13, 46]"
000000341011_left.png,"[70, 13, 56]"
000000533978_left.png,"[23, 13, 51]"
000000186165_left.png,"[47, 23, 13]"
000000185935_left.png,"[26, 13, 56]"
000000442609_left.png,"[1, 41, 13]"
000000548485_left.png,"[13, 69]"
000000428305_left.png,"[76, 13]"
000000161720_left.png,"[13, 69, 56]"
000000411564_left.png,"[51, 13]"
000000465327_left.png,[13]
000000124004_left.png,"[23, 13]"
000000069750_left.png,[13]
000000489344_left.png,"[26, 13, 56]"
000000016590_left.png,"[41, 13]"
000000488822_left.png,"[26, 13]"
000000549668_left.png,[13]
000000285882_left.png,[13]
000000255665_left.png,"[70, 69, 26, 13, 56]"
000000450125_left.png,"[26, 76, 13]"
000000328255_left.png,[13]
000000287320_left.png,"[13, 56]"
000000567254_left.png,"[76, 13]"
000000497002_left.png,"[21, 13, 56]"
000000125059_left.png,"[13, 56]"
000000577377_left.png,"[47, 13]"
000000096107_left.png,"[50, 60, 13]"
000000414156_left.png,"[47, 60, 68, 13]"
000000337561_left.png,"[13, 71]"
000000567789_left.png,"[12, 13, 56]"
000000070744_left.png,"[44, 21, 13, 77]"
000000534467_left.png,"[51, 13, 42]"
000000253171_left.png,[13]
000000135071_left.png,"[12, 13, 56]"
000000097036_left.png,"[36, 24]"
000000556633_left.png,[24]
000000086135_left.png,"[22, 23, 13]"
000000096183_left.png,"[22, 26, 68]"
000000397268_left.png,[22]
000000199634_left.png,"[22, 14, 41, 27]"
000000539423_left.png,"[22, 12]"
000000387478_left.png,[22]
000000008922_left.png,"[22, 14, 76, 53]"
000000458119_left.png,[22]
000000149184_left.png,"[22, 76, 27]"
000000117899_left.png,"[22, 51, 27, 23]"
000000072018_left.png,"[22, 7]"
000000293802_left.png,"[22, 27]"
000000280498_left.png,"[22, 47, 14, 43]"
000000120021_left.png,[22]
000000523217_left.png,"[22, 67]"
000000506151_left.png,"[22, 36]"
000000242611_left.png,"[22, 69]"
000000246265_left.png,[22]
000000339761_left.png,"[22, 24, 69]"
000000096420_left.png,"[50, 24, 8]"
000000082462_left.png,"[75, 27]"
000000105177_left.png,"[76, 27, 46, 22, 50, 1, 14]"
000000353982_left.png,"[13, 12, 23, 27]"
000000102625_left.png,"[26, 13, 27, 77]"
000000374628_left.png,"[8, 43, 27, 47]"
000000063619_left.png,"[2, 9]"
000000291179_left.png,"[2, 9, 33, 18]"
000000435937_left.png,"[22, 36, 8, 9]"
000000124462_left.png,[9]
000000288769_left.png,[9]
000000037209_left.png,"[9, 73]"
000000483108_left.png,"[9, 62]"
000000083045_left.png,[9]
000000043202_left.png,[9]
000000195510_left.png,"[9, 71]"
000000325867_left.png,[9]
000000142718_left.png,[9]
000000171962_left.png,"[9, 18]"
000000263961_left.png,[9]
000000575254_left.png,"[36, 9]"
000000111099_left.png,[9]
000000549386_left.png,[9]
000000012946_left.png,"[36, 44, 9, 75]"
000000377999_left.png,"[2, 9]"
000000541813_left.png,[9]
000000021711_left.png,"[22, 9, 18]"
000000192128_left.png,"[9, 18]"
000000562150_left.png,[9]
000000320246_left.png,"[2, 9]"
000000490847_left.png,[9]
000000154587_left.png,[9]
000000018666_left.png,"[36, 9]"
000000391584_left.png,[9]
000000050481_left.png,"[2, 9]"
000000237568_left.png,"[62, 44, 73, 2, 18]"
000000163412_left.png,"[71, 18]"
000000108531_left.png,[18]
000000282130_left.png,"[71, 18]"
000000469134_left.png,"[44, 18]"
000000023879_left.png,"[73, 18]"
000000204887_left.png,"[71, 18]"
000000567944_left.png,"[22, 18]"
000000429042_left.png,"[71, 18]"
000000550666_left.png,"[73, 18, 10]"
000000451944_left.png,[18]
000000377867_left.png,[18]
000000566456_left.png,"[73, 36, 18]"
000000018783_left.png,"[11, 36, 18]"
000000270175_left.png,[18]
000000277542_left.png,[18]
000000562356_left.png,[18]
000000345071_left.png,"[73, 18]"
000000525971_left.png,[18]
000000413339_left.png,"[67, 18]"
000000535588_left.png,[18]
000000135666_left.png,"[36, 71, 18]"
000000102735_left.png,"[73, 44, 18]"
000000259049_left.png,[18]
000000312341_left.png,"[16, 18]"
000000580704_left.png,[18]
000000258112_left.png,[18]
000000154830_left.png,[18]
000000069189_left.png,[18]
000000175570_left.png,[44]
000000546388_left.png,[44]
000000080185_left.png,"[12, 22, 44, 36, 18]"
000000317320_left.png,[44]
000000049428_left.png,[44]
000000468508_left.png,"[44, 48]"
000000468953_left.png,[44]
000000399545_left.png,"[44, 23]"
000000195267_left.png,"[44, 23]"
000000199883_left.png,"[44, 73]"
000000391895_left.png,"[44, 9]"
000000061181_left.png,"[44, 16]"
000000097434_left.png,"[44, 73]"
000000573962_left.png,"[44, 16]"
000000108838_left.png,[44]
000000556345_left.png,"[16, 71]"
000000148526_left.png,"[16, 73]"
000000044312_left.png,[16]
000000301188_left.png,"[16, 73]"
000000161141_left.png,[72]
000000305545_left.png,[11]
000000495993_left.png,"[11, 2, 62]"
000000309071_left.png,"[2, 9]"
000000243825_left.png,"[9, 71]"
000000539124_left.png,"[73, 9, 18]"
000000233660_left.png,[18]
000000465692_left.png,[18]
000000187349_left.png,"[62, 31, 18]"
000000546642_left.png,[44]
000000001722_left.png,"[36, 44, 73]"
000000241291_left.png,"[44, 8]"
000000138755_left.png,"[0, 23]"
000000378561_left.png,"[16, 18]"
000000050411_left.png,[18]
000000561433_left.png,[62]
000000142129_left.png,"[62, 48]"
000000056580_left.png,[62]
000000574242_left.png,[62]
000000464033_left.png,[10]
000000017882_left.png,"[22, 75]"
000000314515_left.png,[75]
000000081210_left.png,"[36, 75]"
000000331366_left.png,[75]
000000252280_left.png,[75]
000000515289_left.png,[75]
000000536725_left.png,"[75, 67]"
000000293228_left.png,[75]
000000559440_left.png,"[75, 69]"
000000512982_left.png,[13]
000000061882_left.png,"[13, 56]"
000000437947_left.png,"[47, 13, 56]"
000000173968_left.png,"[50, 70, 76, 56]"
000000429025_left.png,[67]
000000089032_left.png,"[18, 67]"
000000370207_left.png,"[26, 60, 67]"
000000448151_left.png,[67]
000000118097_left.png,[67]
000000094745_left.png,[61]
000000147545_left.png,"[26, 53, 77]"
000000557339_left.png,"[50, 76, 56]"
000000274262_left.png,"[15, 27, 77]"
000000372220_left.png,[21]
000000010825_left.png,"[73, 21, 18]"
000000482187_left.png,"[21, 27, 77]"
000000363181_left.png,"[21, 18]"
000000441415_left.png,"[76, 46, 42, 21, 14]"
000000069969_left.png,"[36, 2, 21]"
000000203539_left.png,[21]
000000299288_left.png,"[12, 21]"
000000453481_left.png,[21]
000000304964_left.png,[21]
000000535750_left.png,[21]
000000268224_left.png,[21]
000000027517_left.png,"[12, 21]"
000000531069_left.png,[21]
000000553129_left.png,"[43, 47, 23, 21, 14]"
000000482562_left.png,"[43, 51, 22, 47, 23, 13]"
000000106351_left.png,"[1, 68, 51]"
000000034445_left.png,"[47, 51]"
000000300324_left.png,"[60, 51, 26, 14, 56]"
000000241645_left.png,"[26, 60, 51]"
000000454907_left.png,[51]
000000321522_left.png,"[26, 47, 51]"
000000209468_left.png,"[41, 51]"
000000146078_left.png,"[47, 41, 51]"
000000527759_left.png,"[47, 51]"
000000280857_left.png,"[26, 47, 51, 56]"
000000139004_left.png,[51]
000000299776_left.png,[51]
000000261175_left.png,"[60, 51, 24, 23, 41]"
000000159377_left.png,[51]
000000137118_left.png,"[43, 51]"
000000217989_left.png,"[12, 51, 47, 41, 13, 56]"
000000405146_left.png,[51]
000000255248_left.png,[51]
000000549763_left.png,"[43, 51]"
000000422785_left.png,"[36, 60, 51]"
000000104392_left.png,"[14, 26, 51]"
000000318361_left.png,[51]
000000283816_left.png,"[14, 23, 51, 41]"
000000016896_left.png,[51]
000000236023_left.png,[51]
000000040986_left.png,"[51, 56]"
000000540642_left.png,[51]
000000356533_left.png,[51]
000000562139_left.png,"[51, 77]"
000000534659_left.png,[51]
000000223094_left.png,"[26, 51]"
000000505728_left.png,"[26, 17, 60, 51]"
000000531499_left.png,"[43, 51, 56]"
000000287335_left.png,"[50, 76, 51]"
000000050609_left.png,"[68, 51, 76]"
000000137475_left.png,[51]
000000048708_left.png,"[51, 56]"
000000164121_left.png,"[51, 3, 56]"
000000476335_left.png,"[60, 51]"
000000533166_left.png,"[43, 51]"
000000264347_left.png,"[26, 51]"
000000078260_left.png,"[47, 51, 56]"
000000538092_left.png,[51]
000000564283_left.png,[51]
000000353317_left.png,[51]
000000048905_left.png,[51]
000000045746_left.png,"[27, 51, 46, 22, 1]"
000000008292_left.png,[51]
000000055544_left.png,"[36, 47, 51, 26]"
000000556025_left.png,"[47, 51]"
000000581177_left.png,"[47, 60, 51, 43]"
000000157669_left.png,[51]
000000205577_left.png,[51]
000000069914_left.png,"[47, 13, 51]"
000000087052_left.png,"[76, 51, 47, 26, 13]"
000000399879_left.png,"[47, 51]"
000000133515_left.png,[51]
000000277563_left.png,[51]
000000536972_left.png,"[47, 12, 51]"
000000231450_left.png,"[51, 47, 23, 26, 41, 56]"
000000103667_left.png,"[22, 47, 51]"
000000473153_left.png,[23]
000000465877_left.png,"[26, 23, 56]"
000000550864_left.png,"[14, 51]"
000000515565_left.png,[23]
000000334050_left.png,[23]
000000080733_left.png,"[23, 13]"
000000178331_left.png,[23]
000000162495_left.png,[23]
000000342387_left.png,[23]
000000098493_left.png,"[22, 23]"
000000347113_left.png,"[47, 23]"
000000472621_left.png,"[14, 12, 23, 76]"
000000020671_left.png,"[23, 13]"
000000563311_left.png,[23]
000000337120_left.png,[23]
000000021198_left.png,[23]
000000195271_left.png,[23]
000000390190_left.png,"[23, 69]"
000000145093_left.png,[23]
000000147042_left.png,"[22, 12, 23, 27]"
000000343708_left.png,[23]
000000452727_left.png,"[23, 27]"
000000454203_left.png,"[22, 12, 23]"
000000544522_left.png,"[23, 46]"
000000520427_left.png,"[2, 23]"
000000423165_left.png,"[70, 13]"
000000046503_left.png,"[26, 70]"
000000548223_left.png,[70]
000000162280_left.png,"[14, 70, 56]"
000000256713_left.png,"[70, 13, 69, 56]"
000000036053_left.png,"[26, 70, 56]"
000000486501_left.png,"[26, 70, 54]"
000000298732_left.png,"[26, 70]"
000000020760_left.png,[70]
000000272863_left.png,"[26, 70, 56]"
000000369128_left.png,"[26, 70]"
000000477500_left.png,[18]
000000561578_left.png,[18]
000000364243_left.png,[18]
000000232949_left.png,[18]
000000201496_left.png,"[16, 18]"
000000346904_left.png,"[62, 18]"
000000123570_left.png,[18]
000000110501_left.png,[18]
000000117037_left.png,[18]
000000050125_left.png,"[73, 18]"
000000046099_left.png,[18]
000000445002_left.png,"[70, 13, 14, 35, 56]"
000000535889_left.png,"[13, 56]"
000000026348_left.png,"[27, 47, 43, 13]"
000000019456_left.png,"[14, 60, 41, 13]"
000000005802_left.png,"[41, 13]"
000000143576_left.png,"[60, 13]"
000000365503_left.png,[13]
000000303413_left.png,"[14, 13, 69]"
000000273859_left.png,"[22, 43, 13]"
000000121904_left.png,"[43, 54, 61, 26, 41, 13, 14, 56]"
000000135613_left.png,"[13, 69, 56]"
000000495681_left.png,"[26, 41, 13]"
000000527102_left.png,[22]
000000163518_left.png,[22]
000000287560_left.png,"[22, 27]"
000000296459_left.png,[22]
000000298629_left.png,"[22, 41, 13]"
000000505132_left.png,[22]
000000028239_left.png,"[22, 26, 68, 27]"
000000196742_left.png,[22]
000000532126_left.png,[22]
000000010192_left.png,"[22, 76]"
000000120961_left.png,"[22, 74, 39, 45]"
000000108212_left.png,"[22, 27]"
000000568717_left.png,"[22, 14]"
000000249418_left.png,"[27, 46]"
000000031519_left.png,[73]
000000581394_left.png,"[63, 73]"
000000242510_left.png,"[71, 73]"
000000076942_left.png,[73]
000000062251_left.png,[71]
000000385346_left.png,"[18, 71, 73]"
000000537548_left.png,[71]
000000482742_left.png,[71]
000000564276_left.png,"[67, 71, 18]"
000000419790_left.png,"[2, 71]"
000000332221_left.png,[71]
000000445309_left.png,[71]
000000267875_left.png,[71]
000000289949_left.png,[71]
000000321886_left.png,"[71, 18]"
000000580041_left.png,[71]
000000279491_left.png,"[26, 27, 42]"
000000572604_left.png,[31]
000000267972_left.png,[31]
000000437432_left.png,[31]
000000302077_left.png,"[43, 60, 27, 26, 32, 56]"
000000118450_left.png,"[8, 65]"
000000156846_left.png,"[2, 8]"
000000016977_left.png,[8]
000000561620_left.png,[8]
000000560879_left.png,"[2, 8]"
000000179921_left.png,[8]
000000444382_left.png,"[22, 8, 27, 50]"
000000075923_left.png,[8]
000000054305_left.png,[34]
000000276151_left.png,[33]
000000458750_left.png,[33]
000000158466_left.png,[33]
000000472078_left.png,[58]
000000307342_left.png,[59]
000000165986_left.png,"[59, 58]"
000000268943_left.png,[40]
000000416098_left.png,"[36, 40]"
000000350099_left.png,[57]
000000119964_left.png,[57]
000000325343_left.png,"[57, 8]"
000000422677_left.png,[57]
000000408449_left.png,[57]
000000142697_left.png,[64]
000000544583_left.png,[64]
000000499198_left.png,[64]
000000152111_left.png,[64]
000000515056_left.png,"[66, 13, 73]"
000000275197_left.png,"[60, 68, 46, 77, 47, 14]"
000000378482_left.png,"[26, 77]"
000000374990_left.png,"[76, 77]"
000000127141_left.png,[77]
000000510707_left.png,[77]
000000111032_left.png,[77]
000000389168_left.png,"[27, 77]"
000000333683_left.png,"[56, 77]"
000000093140_left.png,"[43, 13, 77]"
000000507958_left.png,[77]
000000124601_left.png,"[39, 42, 43, 77]"
000000218205_left.png,"[41, 27, 77]"
000000220607_left.png,[26]
000000428041_left.png,"[26, 12]"
000000319456_left.png,"[26, 35]"
000000561403_left.png,[26]
000000008718_left.png,[26]
000000183393_left.png,[26]
000000146961_left.png,"[14, 26]"
000000200365_left.png,[26]
000000193271_left.png,"[14, 26, 56, 77]"
000000320703_left.png,"[26, 41, 32, 56]"
000000107340_left.png,[26]
000000243456_left.png,"[26, 12, 42]"
000000078313_left.png,"[22, 26, 27]"
000000567686_left.png,[26]
000000431236_left.png,"[26, 43]"
000000225963_left.png,"[26, 32, 56]"
000000167529_left.png,[26]
000000240501_left.png,[26]
000000055375_left.png,"[60, 76, 26, 14, 56]"
000000327436_left.png,[26]
000000427639_left.png,[26]
000000381608_left.png,"[26, 60]"
000000012754_left.png,"[26, 47, 56]"
000000208871_left.png,"[14, 26, 47, 56]"
000000268059_left.png,"[14, 26, 60]"
000000098054_left.png,"[60, 32]"
000000063726_left.png,"[60, 41, 32]"
000000177143_left.png,"[41, 32]"
000000443949_left.png,"[47, 23, 32]"
000000090255_left.png,"[60, 32, 56]"
000000401642_left.png,"[26, 60, 32]"
000000407017_left.png,"[51, 32]"
000000432125_left.png,"[17, 12, 41, 32]"
000000456223_left.png,"[41, 54, 56]"
000000145199_left.png,"[60, 41]"
000000358629_left.png,"[41, 51]"
000000314370_left.png,"[41, 19]"
000000490286_left.png,"[60, 41, 56]"
000000307784_left.png,[41]
000000396461_left.png,"[60, 41, 13, 14, 56]"
000000328797_left.png,"[47, 60, 41]"
000000064342_left.png,"[22, 41, 13]"
000000554037_left.png,"[41, 54]"
000000310121_left.png,[41]
000000378276_left.png,"[60, 47, 41, 13, 14]"
000000355106_left.png,[41]
000000011360_left.png,"[47, 41, 3, 46]"
000000006658_left.png,[41]
000000570981_left.png,"[47, 41]"
000000051355_left.png,"[47, 41]"
000000114401_left.png,"[14, 41]"
000000421875_left.png,[41]
000000367142_left.png,"[43, 41]"
000000291742_left.png,[60]
000000400552_left.png,[60]
000000498547_left.png,[60]
000000109216_left.png,"[60, 43]"
000000493235_left.png,"[60, 68]"
000000483553_left.png,"[14, 60]"
000000065358_left.png,"[14, 60, 13, 56]"
000000107084_left.png,"[60, 51]"
000000088988_left.png,"[26, 47, 60, 41]"
000000532610_left.png,[60]
000000017953_left.png,"[14, 1, 60]"
000000060623_left.png,"[14, 60, 27, 77]"
000000197915_left.png,[60]
000000124236_left.png,"[47, 60]"
000000143450_left.png,[60]
000000369082_left.png,[14]
000000467314_left.png,"[14, 1, 13, 46]"
000000253579_left.png,"[14, 26, 27]"
000000250790_left.png,"[14, 26]"
000000402514_left.png,"[76, 46, 50, 1, 2, 26, 14]"
000000038963_left.png,"[60, 43, 47, 26, 14]"
000000047559_left.png,[14]
000000469795_left.png,"[14, 35]"
000000258266_left.png,[14]
000000344498_left.png,[14]
000000541345_left.png,[14]
000000170630_left.png,[14]
000000356400_left.png,"[14, 1]"
000000328805_left.png,"[14, 76, 50]"
000000115930_left.png,[14]
000000090732_left.png,"[14, 60]"
000000409855_left.png,"[12, 43, 1, 14, 56]"
000000407115_left.png,"[14, 13]"
000000196280_left.png,[14]
000000471043_left.png,[14]
000000046775_left.png,[14]
000000363830_left.png,"[14, 69]"
000000242422_left.png,[14]
000000300732_left.png,[14]
000000183905_left.png,[3]
000000227952_left.png,"[22, 1, 3]"
000000332861_left.png,"[51, 3]"
000000106228_left.png,"[22, 3]"
000000298547_left.png,"[1, 2]"
000000344271_left.png,"[1, 63, 24]"
000000034212_left.png,"[1, 41, 54]"
000000526364_left.png,"[56, 43, 46]"
000000080131_left.png,"[41, 46]"
000000137967_left.png,"[12, 45, 26, 46]"
000000188136_left.png,[46]
000000080367_left.png,"[15, 19]"
000000134815_left.png,"[15, 23, 47]"
000000328757_left.png,"[15, 43]"
000000020788_left.png,"[50, 76, 19]"
000000558642_left.png,[17]
000000138079_left.png,"[69, 56]"
000000255928_left.png,[69]
000000047632_left.png,[69]
000000024845_left.png,[69]
000000292365_left.png,[69]
000000159500_left.png,[69]
000000429323_left.png,"[69, 56]"
000000217387_left.png,[69]
000000578454_left.png,[69]
000000512760_left.png,[69]
000000331698_left.png,[69]
000000109434_left.png,[69]
000000401556_left.png,"[69, 56]"
000000574166_left.png,[69]
000000540820_left.png,[69]
000000404785_left.png,[69]
000000136680_left.png,[69]
000000330536_left.png,"[69, 56]"
000000005314_left.png,"[69, 56]"
000000221910_left.png,[69]
000000132342_left.png,"[69, 56]"
000000388027_left.png,[69]
000000088031_left.png,"[65, 69]"
000000449950_left.png,[69]
000000320951_left.png,[69]
000000010800_left.png,[69]
000000305464_left.png,[69]
000000024996_left.png,"[69, 56]"
000000107123_left.png,[69]
000000295960_left.png,[69]
000000221681_left.png,[69]
000000177811_left.png,[69]
000000379580_left.png,[69]
000000313063_left.png,"[69, 56]"
000000220741_left.png,[69]
000000050655_left.png,[69]
000000422416_left.png,[69]
000000237723_left.png,[69]
000000050443_left.png,[69]
000000047938_left.png,"[69, 56]"
000000577521_left.png,"[69, 56]"
000000298452_left.png,[69]
000000576160_left.png,[69]
000000451877_left.png,[69]
000000206958_left.png,"[69, 56]"
000000304389_left.png,"[50, 69]"
000000162249_left.png,[69]
000000369485_left.png,[69]
000000412996_left.png,[69]
000000157084_left.png,"[69, 56]"
000000489528_left.png,[69]
000000010290_left.png,[69]
000000436141_left.png,[69]
000000472704_left.png,[69]
000000383601_left.png,"[69, 56]"
000000465545_left.png,"[26, 70, 69, 56]"
000000381792_left.png,[69]
000000186079_left.png,[69]
000000478009_left.png,[69]
000000196168_left.png,[69]
000000141795_left.png,[69]
000000474430_left.png,"[69, 56]"
000000146149_left.png,[69]
000000061422_left.png,[69]
000000041839_left.png,[69]
000000157862_left.png,[69]
000000412753_left.png,[69]
000000144941_left.png,"[69, 56]"
000000017235_left.png,[69]
000000136793_left.png,[69]
000000561563_left.png,"[69, 56]"
000000310532_left.png,"[70, 69]"
000000062491_left.png,[69]
000000078554_left.png,[69]
000000187424_left.png,[69]
000000254750_left.png,[69]
000000079689_left.png,[69]
000000231093_left.png,[69]
000000323598_left.png,"[69, 56]"
000000345401_left.png,[69]
000000225505_left.png,[69]
000000368349_left.png,"[69, 56]"
000000016523_left.png,[69]
000000035222_left.png,[69]
000000077486_left.png,[69]
000000127496_left.png,[69]
000000143370_left.png,"[36, 12, 69]"
000000030254_left.png,[69]
000000158982_left.png,[69]
000000187933_left.png,[69]
000000154420_left.png,"[69, 56]"
000000449731_left.png,[69]
000000246701_left.png,[69]
000000533074_left.png,[69]
000000358191_left.png,[69]
000000563185_left.png,[69]
000000257327_left.png,[69]
000000390583_left.png,[69]
000000281950_left.png,[69]
000000330265_left.png,[69]
000000256094_left.png,[69]
000000435005_left.png,[69]
000000369386_left.png,[69]
000000281017_left.png,"[69, 56]"
000000405296_left.png,"[69, 56]"
000000550597_left.png,[69]
000000538497_left.png,[69]
000000287151_left.png,[69]
000000162677_left.png,[69]
000000134649_left.png,[69]
000000007214_left.png,[69]
000000057495_left.png,"[13, 69]"
000000576667_left.png,[69]
000000156832_left.png,[69]
000000380854_left.png,"[76, 69]"
000000436848_left.png,[69]
000000281353_left.png,[69]
000000354662_left.png,[69]
000000512966_left.png,[69]
000000386766_left.png,"[74, 56]"
000000393814_left.png,[42]
000000416733_left.png,"[26, 12, 32, 42]"
000000480591_left.png,[42]
000000319706_left.png,"[22, 54, 45]"
000000484751_left.png,[45]
000000068814_left.png,"[42, 45]"
000000318219_left.png,"[74, 45]"
000000554500_left.png,"[39, 21, 22]"
000000460378_left.png,"[47, 43]"
000000059383_left.png,[43]
000000375180_left.png,"[14, 47, 43, 68]"
000000350230_left.png,"[12, 43]"
000000329957_left.png,"[12, 47, 43]"
000000294595_left.png,"[43, 51]"
